contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_6764	4419	68.0553	15.4298	18.1162	10.5938	14.2965	0.0965097	0.0872103	15.4298	18.1162	26.5053	24.9254
contig_6765	5489	71.5984	12.1746	33.406	12.9766	65.9145	0.0198539	0.0194651	12.1356	34.1007	34.2918	342.598
contig_6768	415121	84.0488	10.952	66.304	12.0734	69.8899	18.3194	159.932	10.9412	65.2234	31.7627	357.234
contig_6769	12156	73.4931	13.1717	123.983	11.7011	87.4252	3.81084	20.71	13.2991	128.286	31.5103	924.069
contig_6771	37044	86.4123	20.0667	77.8593	12.6747	15.6286	2.29962	2.11149	20.0642	77.1478	31.3071	510.252
contig_6772	3664	71.547	10.4129	2.21122	13.5854	3.7651	5.02504	1.00306	10.4129	2.21122	32.1107	18.5179
contig_6775	102437	1355.43	208.639	273.239	201.506	217.531	201.958	225.612	208.698	272.198	534.624	711.038
contig_6777	21155	200.681	26.3858	213.989	37.0336	308.351	21.9803	25.6384	26.751	213.022	88.5304	1508.82
contig_6778	9874	100.199	15.351	12.7813	15.4734	9.67549	4.62186	1.62498	15.351	12.7813	49.402	139.764
contig_6779	30579	371.589	89.5108	723.899	53.2734	322.52	5.69582	3.95857	89.5457	720.407	133.563	1874.13
contig_6781	22692	223.427	25.2427	109.497	33.0686	128.418	57.3019	114.946	24.8332	116.267	82.9801	777.836
contig_6784	18666	197.282	20.5785	12.671	25.3086	11.3326	57.5212	7.32124	20.5785	12.671	73.2952	43.0406
contig_6785	104878	435.125	103.996	467.606	61.0113	125.111	7.99478	8.62758	103.976	467.069	158.147	876.383
contig_6787	52349	103.347	19.9034	74.8964	15.4931	42.2137	8.13146	24.8527	19.9034	74.8964	39.9156	229.959
contig_6788	263940	40.0725	6.13229	8.95856	6.15356	8.80709	5.00715	7.82909	6.13229	8.95856	16.6472	42.4102
contig_6791	1831	607.534	90.3783	134.305	109.343	65.8205	65.0916	12.5855	90.1374	138.228	252.584	829.42
contig_6793	48583	51.4553	7.59055	16.1829	7.77084	20.831	6.28295	3.7791	7.58898	16.0944	22.222	50.8515
contig_6794	13673	92.8661	10.1131	26.9696	11.0581	28.1443	21.9216	19.589	9.97197	23.2456	39.8013	836.057
contig_6795	45490	198.594	25.3687	48.1423	30.2263	98.0761	46.4251	180.999	25.3842	48.1544	71.1899	290.381
contig_6796	31671	1002.05	145.217	4242.09	170.443	3881.21	156.865	4861.31	145.882	4161.17	383.643	23676.9
contig_6798	16842	3934.88	682.005	85198.5	595.436	51077.5	251.439	2618.15	680.477	86272.9	1725.52	372000
contig_6799	26617	39.9623	4.18774	3.31173	7.32274	4.9735	9.09064	13.8183	4.19254	3.30329	15.1686	22.4436
contig_68	2743	93.1257	15.371	20.6301	14.2021	2.89203	5.03394	1.5459	15.371	20.6301	43.1477	31.6214
contig_680	33955	134.705	14.6558	241.57	19.0484	262.146	31.1343	1078.02	14.6617	237.898	55.2045	2108.32
contig_6800	83236	521.597	58.9983	405.288	75.1428	631.405	134.183	2259.94	58.9774	407.124	194.296	3570.55
contig_6802	6645	295.027	44.7618	43.6977	44.6762	55.5311	31.2477	45.3773	44.7138	43.8648	129.628	957.306
contig_6803	20650	93.953	11.4217	60.2901	12.388	85.5965	25.8898	311.168	11.3551	59.7107	32.8985	597.232
contig_6804	44981	178.925	19.0118	106.454	24.1768	155.947	48.7402	185.461	19.0635	106.402	67.9322	934.243
contig_6805	57234	267.371	24.3841	119.947	36.2229	168.212	86.5036	1280.87	24.3841	119.947	95.8761	1445.19
contig_6806	23993	107.732	10.7639	54.199	13.1651	91.5354	32.9993	400.054	10.5956	53.6673	40.2079	889.629
contig_6809	28082	205.802	19.0298	92.3734	27.4782	90.5266	61.4481	458.096	19.0289	92.9513	78.8168	1097.29
contig_681	19311	102.064	12.2362	8.12877	15.8919	17.4082	24.9516	10.3208	12.2362	8.12877	36.7478	37.6535
contig_6811	3589	137.995	17.0951	2.81849	24.0256	8.6574	24.6199	2.89248	17.0951	2.81849	55.1593	22.8871
contig_6812	85780	309.451	32.0348	34.5947	42.2624	32.7075	96.7197	251.73	32.0348	34.5947	106.399	189.379
contig_6814	148906	310.083	30.1374	33.3691	40.2005	53.0116	103.047	302.047	30.1331	34.2389	106.565	182.168
contig_6815	32012	225.863	25.39	92.3273	30.556	112.495	60.9168	396.197	25.4623	90.2244	83.5383	637.497
contig_6818	25749	180.551	21.9677	123.112	26.8698	131.925	47.7234	322.164	21.9784	122.918	62.0116	545.544
contig_682	21948	208.953	21.3253	53.9611	28.3412	115.292	56.5872	379.89	21.3253	53.9611	81.374	634.778
contig_6821	102796	350.761	49.1243	216.449	51.71	258.668	69.1849	360.969	49.1714	213.792	131.57	1314.91
contig_6822	60726	406.907	56.6864	62.7939	58.1817	103.181	86.8601	82.6301	56.6864	62.7939	148.493	130.276
contig_6823	419572	384.166	51.3602	150.603	58.5618	177.948	79.5138	288.064	51.328	151.765	143.402	802.123
contig_6825	12541	325.761	41.4023	6.01252	54.4828	100.269	65.7161	113.45	41.4023	6.01252	122.757	90.6149
contig_6826	50088	386.776	54.4144	55.3422	54.6521	49.0254	75.8195	92.2786	54.4144	55.3422	147.476	122.248
contig_6827	4445	366.838	71.4037	33.2432	69.1816	50.674	5.97066	0.527774	71.4037	33.2432	148.878	103.782
contig_6828	1770	93.9167	18.0426	39.9263	17.092	15.5044	1.4037	0.486712	18.8191	40.5747	38.5593	104.888
contig_683	12881	109.197	19.8676	148.616	14.5084	69.5423	0.911633	0.0805674	19.8676	148.616	54.0413	1040.04
contig_6830	35150	60.9617	10.1928	8.85338	9.07463	8.54448	4.51089	2.12206	10.1928	8.85338	26.9906	35.7519
contig_6831	39531	487.673	90.1645	288.574	74.2677	118.576	34.5149	28.0985	90.2417	297.576	198.484	704.783
contig_6832	78175	463.149	86.1056	288.486	71.3398	156.487	41.2224	66.4378	86.1086	286.841	178.373	994.531
contig_6834	464377	52.0955	7.17253	8.08711	7.72359	8.89884	10.3852	11.5182	7.17235	8.0862	19.6419	27.1361
contig_6836	72621	306.809	34.0961	40.6016	42.6638	31.5266	84.6703	87.9982	34.0961	40.6016	111.283	130.925
contig_6837	76427	539.203	101.857	390.868	80.9015	237.931	27.5538	33.9518	101.976	387.117	226.915	1226.79
contig_6843	2386	858.238	178.491	627.573	127.694	139.165	9.3797	9.84541	178.571	620.854	364.102	1241.53
contig_6844	24763	2626.42	463.982	22747.6	410.616	12822.5	130.927	647.904	464.397	22614.3	1156.5	117615
contig_6845	26399	83.5833	14.4923	6.67058	10.6862	9.60573	10.5826	13.0918	14.4923	6.67058	33.3299	39.856
contig_6846	22583	62.4085	9.54915	20.2782	9.96813	22.3224	8.00196	36.0477	9.60188	19.9131	25.2873	82.9856
contig_6847	73816	107.564	16.873	269.312	13.0761	294.119	19.7102	1053.95	16.8627	269.966	41.0421	2526.67
contig_685	67394	108.266	11.6482	61.0859	16.5852	120.131	26.3489	283.75	11.5929	60.748	42.0912	727.592
contig_6850	19968	103.791	18.463	25.0682	14.667	14.4403	10.2164	7.83867	18.4466	25.5263	41.9983	89.6229
contig_6851	19192	104.204	19.4564	52.7948	13.1562	22.378	10.0082	11.7702	19.4208	52.6256	42.1622	217.524
contig_6853	7153	210.042	39.7153	265.243	32.71	91.1381	12.8346	0.257146	42.0063	345.894	82.7758	595.507
contig_6854	22418	810.881	140.358	3404.4	125.276	3416.92	77.3054	1695.12	140.118	3424.34	327.823	26178.7
contig_6855	28534	121.01	11.7988	6.33867	17.0667	20.7907	32.4206	20.8478	11.7525	6.34298	47.9719	77.9263
contig_6857	17317	339.134	57.5423	656.85	49.1704	587.909	30.373	106.62	57.6157	656.782	144.433	4281.77
contig_6858	61144	326.665	59.8637	191.896	52.9894	102.407	24.4086	25.4843	59.8805	190.932	129.523	458.487
contig_6859	48049	102.54	21.3349	49.0088	16.1398	38.0417	3.90307	3.38495	21.2895	49.7182	39.8727	143.127
contig_6860	4003	24.2263	4.01583	10.9592	4.96626	5.83942	1.25097	0.593537	3.95432	10.8697	10.0389	23.1901
contig_6861	4586	28.993	5.93913	5.35555	3.39856	4.01975	0.324391	0.573204	5.91141	5.36822	13.4195	31.98
contig_6864	4726	1438.46	213.495	117.101	212.085	62.5704	197.208	42.4051	213.495	117.101	602.179	453.122
contig_6865	30167	829.18	98.4505	3757.29	123.991	5680.35	181.043	6152.29	98.7026	3739.27	326.992	37393.4
contig_6866	14999	367.893	49.0822	177.75	55.7277	436.506	55.708	103.916	48.2479	184.664	159.127	1497.05
contig_6869	15488	1643.29	198.022	4808.94	242.301	6991.8	374.645	6384.16	198.174	4870.49	630.145	50387.9
contig_6871	1.24004e+06	1180.3	203.396	753.194	187.712	648.686	69.1391	145.252	203.398	752.982	516.657	4191.94
contig_6872	32007	551.429	71.2139	2490.97	86.7969	3558.88	114.785	2382.19	71.1076	2512.89	207.526	22490.1
contig_6873	104018	1535.35	200.797	616.671	220.7	880.816	307.211	1408.45	200.709	625.603	605.936	4114.24
contig_6874	6107	496.467	108.814	92.6905	65.9658	29.5881	39.5244	8.37277	108.814	92.6905	173.35	177.034
contig_6875	171443	57.2906	8.23584	13.1076	8.58113	10.6151	10.9295	19.2873	8.25342	13.0206	21.2906	40.5459
contig_6877	110152	355.207	38.3214	1946.52	46.0764	2884.07	116.866	14682.1	38.3206	1944.54	115.623	15506.5
contig_6878	15976	2137.63	246.672	390.059	279.95	507.508	644.242	1528.88	246.684	390.196	720.077	1802.73
contig_6879	15292	458.09	91.4055	285.1	71.479	282.409	12.2524	4.26627	91.1009	295.65	191.853	1429.92
contig_688	153834	90.625	9.51748	28.9093	12.5276	76.9737	27.5045	226.015	9.52433	28.656	31.5511	265.757
contig_6880	18074	63.2942	11.1526	54.8213	12.9862	54.2226	0.83748	0.280922	12.0549	56.3657	26.2631	51.164
contig_6881	21463	361.063	80.8371	457.572	51.3567	316.141	6.57101	7.53381	80.9454	445.426	141.353	1811.58
contig_6884	31922	3084.94	561.044	17432.8	466.899	12625.1	143.684	715.764	562.218	16678	1351.09	120106
contig_6888	180197	49.7533	8.46156	10.5217	7.69601	9.25447	5.98772	6.31085	8.46589	10.4965	19.1422	23.91
contig_6889	171236	38.4536	6.669	12.3601	6.10758	10.2724	3.44036	3.99097	6.67641	12.3413	15.5603	31.6928
contig_6890	165986	45.9403	7.87543	10.0707	6.59948	5.70042	5.9997	3.63335	7.87543	10.0707	17.5902	12.7718
contig_6891	46306	50.0277	8.15573	8.12672	7.56864	7.07391	5.64351	5.73947	8.15857	8.13829	20.5013	15.5367
contig_6894	30138	411.107	48.5796	44.139	59.3467	42.3697	99.5088	59.9535	48.5796	44.139	155.093	120.104
contig_6896	38193	339.434	41.2122	111.484	49.893	294.19	83.464	571.011	41.1221	112.047	123.743	1214.77
contig_6897	48376	242.5	28.5775	182.396	32.8615	349.477	62.4551	680.37	28.5522	183.487	90.0541	1609.31
contig_6898	6290	226.427	40.2011	34.4072	32.5523	8.99706	12.6954	1.78113	40.2011	34.4072	100.777	138.895
contig_6899	55495	1239.39	191.689	362.764	189.965	300.428	171.343	1440.39	191.697	360.219	494.699	2120.22
contig_690	24100	74.5623	7.30777	68.5075	9.31374	81.5932	15.7071	65.7779	7.25862	67.8449	34.9751	756.194
contig_6900	52451	1235.08	194.516	1004.36	193.233	871.541	166.089	290.403	194.577	993.707	486.667	5101.96
contig_6901	14708	1441.22	209.256	247.941	216.756	94.7707	208.806	23.5387	209.256	247.939	597.143	1491.62
contig_6902	101384	1216.99	183.846	678.876	184.396	579.68	165.747	1352.61	183.862	675.451	499.142	4048.61
contig_6904	13613	244.822	46.8803	280.08	35.3316	169.684	8.71158	20.1299	47.1578	271.684	106.741	1110.94
contig_6905	23174	423.058	79.424	755.636	66.6391	396.075	22.8561	45.8963	80.0545	720.711	174.085	2555.24
contig_6906	33708	1281.97	228.433	420.413	191.098	274.573	72.9411	63.9836	228.433	420.413	561.066	1099.67
contig_6907	16614	3439.48	617.155	1313.07	542.465	683.956	166.28	32.6923	617.096	1334.03	1496.49	4291.16
contig_6908	19161	3566.97	652.207	6949.32	541.112	4688.53	204.46	483.604	652.394	6912.45	1516.8	35272.7
contig_6909	167089	584.015	110.016	157.455	88.9444	158.92	44.1375	78.7727	110.006	157.096	230.911	615.351
contig_6910	225235	573.949	105.442	196.01	85.791	132.018	45.6424	79.4935	105.453	195.243	231.621	718.364
contig_6912	152210	436.204	81.2509	692.992	64.1186	389.156	33.6255	36.9374	81.2006	697.167	176.009	2679.69
contig_6913	17418	509.47	90.8294	465.39	74.8293	333.464	39.0679	26.4637	90.9913	472.683	213.753	1210.88
contig_6914	25676	535.4	101.435	128.003	86.8342	130.956	32.2387	11.1403	101.435	128.003	213.457	189.958
contig_6915	2333	240.421	49.2355	31.8566	41.9212	13.7335	3.65369	0.295229	49.2355	31.8566	96.3747	21.393
contig_6916	67822	436.198	84.659	140.782	64.9362	104.239	30.9488	25.2987	84.659	140.782	170.995	336.451
contig_6917	21276	452.058	85.2054	145.732	63.8676	50.3808	23.6723	44.1953	85.2054	145.732	194.107	419.973
contig_6918	12229	68.0586	10.781	21.853	10.6328	24.3426	9.82689	45.8633	10.7059	20.36	26.112	93.8559
contig_6921	6041	31.4974	6.91767	8.42527	4.41793	2.70215	0	0	6.51451	9.53856	13.6473	26.2731
contig_6924	124784	86.1922	9.85354	17.9154	11.6579	11.9783	25.0116	18.1618	9.85354	17.9154	29.8156	86.2096
contig_6925	25427	470.47	51.8549	154.094	73.3642	487.128	102.804	691.032	51.8549	154.094	190.592	2664.56
contig_6927	100170	331.452	35.9713	102.081	52.6253	186.119	84.3533	689.449	35.9713	102.081	122.531	712.074
contig_6928	92389	71.392	10.0972	10.7752	11.4198	9.75155	9.96582	4.54652	10.0972	10.75	29.812	29.0117
contig_6929	12886	92.6755	12.5813	4.85776	11.5262	6.44673	19.3945	35.2445	12.5813	4.85776	36.5921	17.5407
contig_6934	7800	77.3562	11.2931	16.5517	13.5991	14.454	1.16693	0.139878	11.2931	16.5517	40.0041	64.69
contig_6935	42038	265.883	26.2746	72.3018	35.9435	57.2105	90.1965	323.554	26.2729	70.7878	87.1957	147.993
contig_6936	87689	294.819	25.495	79.4122	40.9418	197.391	99.715	961.2	25.4959	79.409	103.171	1218.96
contig_6937	33875	266.254	23.4225	82.3615	32.336	144.474	97.9587	936.973	23.4154	79.3982	89.1219	1066.4
contig_6938	84672	331.575	30.3873	34.5192	45.1417	42.6284	109.453	59.2124	30.3873	34.5192	116.206	104.124
contig_6940	154425	287.7	26.7983	115.068	38.179	203.136	96.3729	1047.12	26.762	113.794	99.5881	1232.25
contig_6941	63435	309.611	33.5128	85.3299	43.1126	102.437	92.7526	528.434	33.5003	85.78	106.732	692.006
contig_6943	16316	76.5969	14.5659	107.777	7.07213	28.0351	7.72077	12.7496	14.5659	111.414	32.6723	465.111
contig_6945	15603	71.0459	8.45195	13.1439	7.94707	7.84075	21.1332	29.3501	8.52656	12.912	24.9871	71.1519
contig_6946	51504	76.8918	13.2084	27.7101	11.5461	16.5381	12.7943	28.1388	13.1627	28.394	26.1804	92.7786
contig_6947	176697	2230.27	253.307	2132.39	287.297	2967.6	693.709	5115.15	253.191	2157.09	742.763	18167.1
contig_6948	12739	598.377	94.6074	1813.44	117.202	3026.02	11.3165	2.69841	95.8559	1752.79	279.396	15830.4
contig_6949	12864	55.3418	6.82169	12.6978	7.09698	11.8589	16.7369	32.2404	6.82169	12.6978	17.8645	15.9589
contig_6952	5512	88.6188	7.80716	19.9289	12.6173	41.5768	29.6154	62.4711	7.57945	20.4026	30.9994	201.315
contig_6953	528608	726.375	93.1152	233.599	104.481	230.783	164.645	523.62	93.1333	232.014	271.001	1312.48
contig_6954	41922	67.2997	6.26951	7.82762	8.40187	13.3144	22.7472	15.5622	6.26951	7.82762	23.6117	35.51
contig_6956	47253	269.937	31.2143	205.578	39.2909	362.901	78.2865	1404.69	31.1332	207.493	90.0118	1370.64
contig_6957	10679	246.727	28.2498	83.0141	44.4166	206.924	31.0498	141.457	28.2842	83.2116	114.726	1461.11
contig_6958	313425	162.524	18.7589	27.9426	24.018	40.1548	41.2342	105.923	18.753	28.082	59.7601	171.087
contig_6959	165050	1275.93	195.663	683.499	193.659	443.33	182.465	938.814	195.696	678.637	508.448	3163.46
contig_6960	12742	43.3899	7.79662	14.8463	5.93901	6.79461	1.94465	4.55937	7.80488	14.4319	19.9047	49.7081
contig_6961	5052	277.409	40.7387	1277.87	48.1022	1255.15	43.1801	1324.45	40.6618	1296.62	104.726	7989.56
contig_6963	5862	382.179	69.3316	170.678	56.3622	80.9112	14.7859	1.41646	69.3365	170.247	172.362	676.091
contig_6968	141082	434.489	106.14	955.419	58.7353	288.678	8.18798	18.46	106.156	951.611	155.27	1908.11
contig_6969	9300	409.523	68.2398	222.599	70.9832	127.596	35.2314	45.3195	68.2578	220.391	166.811	706.47
contig_697	68792	43.5735	6.73835	27.0002	5.04857	28.4034	8.95627	72.9436	6.73835	27.0002	16.092	125.566
contig_6970	74192	1887.56	302.547	2983.66	285.877	2151.93	229.347	1259.99	302.558	2980.22	767.226	18277.1
contig_6972	8234	103.87	13.7119	27.6531	19.4729	8.84836	12.132	4.75251	13.7119	27.6531	44.8415	32.5082
contig_6974	430846	81.4566	16.2296	17.8278	10.7325	10.9056	9.26179	12.9299	16.237	17.8774	28.9958	26.8506
contig_6975	53607	226.41	40.1756	27.8993	32.8147	31.3233	18.048	4.53485	40.1756	27.8993	95.1965	104.281
contig_6976	14132	135.941	22.1614	33.8738	26.5497	9.62108	10.45	6.84085	22.2877	35.4654	54.4923	121.89
contig_6977	20182	142.79	22.698	64.1647	21.96	71.6686	15.4343	19.805	22.5637	67.2976	60.1337	519.253
contig_6979	11927	137.692	23.1888	71.584	23.3604	28.3074	13.8418	5.05454	23.1888	71.584	54.1117	212.506
contig_6980	8572	196.175	28.8516	33.3041	33.3302	42.9308	10.1057	7.42591	28.8923	33.0251	94.9956	474.007
contig_6981	6085	89.5858	16.2327	19.3831	19.247	21.7803	0.999326	0.000673644	16.2327	19.3831	36.8741	130.112
contig_6982	70603	268.875	44.7349	101.011	41.4421	83.9126	30.7109	52.6035	44.7349	101.011	107.252	396.22
contig_6984	16468	77.7384	12.4182	27.0519	11.1669	16.9811	16.8374	49.5471	12.5069	26.8117	24.8092	59.5143
contig_6988	121765	1146.12	148.996	1356.86	144.952	987.884	335.151	2763.3	149.13	1333.09	367.894	5077.76
contig_6991	16575	586.287	106.253	151.523	86.3005	71.2652	32.3691	18.7466	106.253	151.523	255.112	262.948
contig_6994	20946	2604.77	479.637	17382.4	411.574	11585.4	123.776	1041.34	479.631	17416.3	1110.15	29873.7
contig_6995	6619	3267.76	550.748	14316.1	529.01	10179.1	183.776	176.315	551.328	14227.1	1452.9	57331.2
contig_6996	346332	586.854	68.4662	107.07	86.612	149.023	138.968	311.463	68.4707	107.132	224.338	583.047
contig_6998	535005	528.786	62.6065	133.875	77.7518	201.618	126.454	368.231	62.5991	133.841	199.375	992.056
contig_6999	221921	78.5437	12.4619	15.689	11.7544	13.8925	13.3612	17.8381	12.4727	15.7238	28.4935	57.5077
contig_7000	12614	105.164	16.7199	36.7976	19.6101	21.193	7.5353	11.3421	16.7199	36.7976	44.5785	79.7991
contig_7001	54058	162.87	16.148	31.5559	25.0534	88.57	47.9643	196.311	16.1342	31.1233	57.5702	423.503
contig_7002	43349	267.129	27.5245	146.84	35.6473	152.026	75.8921	677.2	27.4652	149.32	100.6	922.215
contig_7003	268831	113.515	22.1417	45.1652	16.4898	28.3527	7.64508	6.73396	22.1514	43.8497	45.0865	176.42
contig_7004	3366	26.843	7.52519	6.44166	2.61692	3.0613	0.12158	0.106831	7.04602	6.15339	9.53327	8.25324
contig_7005	41638	477.5	56.5625	373.975	68.5115	438.926	122.458	1381.89	56.5377	376.881	173.431	2854.12
contig_7007	41051	79.0707	14.1304	26.273	10.608	15.7811	14.2841	9.04581	14.1304	26.273	25.9178	54.6523
contig_7008	83799	235.828	33.9365	555.518	35.1475	700.94	41.9823	810.039	33.9421	555.948	90.8196	4220.23
contig_7009	10067	31.2849	4.49309	8.83662	3.1923	3.60928	0.85782	0.69135	4.58435	6.32078	18.1573	21.7141
contig_7010	37657	369.655	51.2041	178.339	49.6701	128.758	74.3899	256.046	51.1675	180.684	143.223	570.082
contig_7011	30409	394.411	53.847	59.0545	55.6786	31.2741	84.7341	156.249	53.847	59.0545	146.304	122.485
contig_7012	8081	143.3	27.4806	193.342	19.0666	133.657	11.7191	33.8625	27.5037	194.116	57.5302	1229.04
contig_7013	108792	460.267	87.317	193.88	68.8169	130.028	25.2814	44.4707	87.4434	193.263	191.408	731.238
contig_7014	17458	108.136	16.7554	39.9697	16.8927	55.7097	14.2281	9.43197	16.3273	45.1289	43.9329	414.014
contig_7015	12232	964.908	150.811	1687.39	150.748	2131.63	112.773	814.08	150.716	1701.29	399.861	11739.8
contig_7016	1759	214.464	60.0043	130.481	33.0485	49.5848	0	0	59.5637	125.344	61.8477	247.815
contig_7017	42573	388.736	64.0403	245.281	50.8497	191.959	85.9812	246.721	64.0429	246.688	123.822	832.721
contig_7018	59083	352.563	56.3045	65.2849	48.4529	64.7573	73.7329	81.4072	56.3075	65.164	117.765	98.8128
contig_702	35956	281.043	36.756	504.958	37.5465	740.482	57.4942	1385.04	36.902	503.555	112.344	6073.51
contig_7020	19370	106.326	18.5404	103.144	18.247	110.834	2.3641	0.710358	18.5404	122.394	48.634	747.229
contig_7021	31479	57.6694	11.2443	13.8444	9.02732	11.0183	1.04772	0.56263	11.2443	13.8444	25.1058	25.2992
contig_7022	40953	189.289	36.1479	315.75	28.748	229.118	14.2248	26.4037	36.0847	315.038	74.0838	1590.48
contig_7023	3172	100.902	21.8339	36.329	17.7955	32.7274	0.121774	0.228132	21.8339	36.329	39.317	94.0075
contig_7027	13402	898.987	142.467	447.92	146.81	819.589	114.147	59.4598	142.27	452.095	353.293	3213.81
contig_7029	3271	119	14.7337	8.12117	19.8542	6.16355	14.8206	1.8614	14.7337	8.12117	54.8574	38.4555
contig_703	4322	53.3921	6.97172	17.4294	6.56112	23.1422	5.63183	5.51436	6.77181	14.3745	27.4557	138.958
contig_7030	8549	1047.81	177.506	452.472	164.622	575.828	134.736	54.1217	177.697	443.356	393.248	4125.8
contig_7031	13290	68.6773	12.0107	21.5696	11.4539	20.231	6.86202	11.0604	12.1887	21.6225	26.162	147.524
contig_7032	3568	31.5056	5.32007	10.243	7.2124	9.47685	0	0	5.36981	10.7938	13.6033	14.7856
contig_7034	6654	677.223	117.87	1453.58	119.34	1638.49	12.8971	90.5535	117.357	1504.32	309.759	10933.4
contig_7035	192740	160.404	26.624	69.9363	21.6976	55.2243	26.3085	71.5547	26.6225	69.9515	59.1516	269.358
contig_7036	22414	89.6816	12.4579	30.575	13.8865	28.279	22.5738	69.2469	12.3993	31.3937	28.364	123.621
contig_7037	7786	318.792	35.6774	141.658	47.706	76.1344	79.7747	89.9117	35.7148	140.981	119.919	506.987
contig_7038	264237	1417.04	273.319	2471.02	202.79	1472.23	85.406	284.031	273.319	2455.09	582.206	9606.98
contig_7039	53171	51.6729	7.13261	5.76	6.50472	5.85815	10.7177	16.5581	7.13261	5.76	20.1852	33.2496
contig_7041	23794	324.735	53.8769	294.494	39.0395	191.611	62.169	368.474	53.8939	291.683	115.755	1287.37
contig_7042	184201	391.151	64.2177	67.4482	52.689	52.4246	79.5587	221.627	64.22	67.5728	130.466	207.774
contig_7043	52099	309.697	50.487	296.729	41.3084	233.996	66.4529	346.999	50.502	297.07	100.947	1150.74
contig_7044	193806	380.484	63.8157	126.335	49.2608	94.6319	75.5165	183.536	63.8658	125.901	128.025	343.151
contig_7045	163066	358.997	59.167	158.203	47.9971	103.848	72.4063	274.441	59.1662	158.286	120.26	537.244
contig_7046	132769	339.533	54.2396	207.474	47.9304	148.282	69.8951	337.19	54.2307	206.993	113.237	835.805
contig_7047	10546	162.752	29.9834	7.56189	20.5233	11.0584	28.2591	5.38543	29.9834	7.56189	54.0026	57.5656
contig_7048	4955	28.779	5.4641	13.4913	4.82789	18.3434	0.806452	0.997904	6.58065	30.5803	11.0999	52.5336
contig_7049	109806	2326.44	263.02	355.445	310.12	638.183	704.929	1212.66	263.02	355.445	785.352	1552.31
contig_7050	6858	2215.63	237.147	661.367	306.333	670.297	685.782	797.216	237.147	661.367	749.222	4576.96
contig_7053	49348	667.49	116.456	724.854	107.847	489.379	44.3057	82.797	116.535	717.253	282.347	2889.95
contig_7054	7873	102.893	20.8446	79.899	17.4721	36.2645	1.49398	0.252341	20.8446	79.899	42.2372	209.191
contig_7055	17593	104.809	12.9489	21.8673	15.4184	27.1806	26.1483	57.6427	12.9489	21.8673	37.3444	114.197
contig_7056	13352	328.668	54.573	224.961	64.0517	223.261	27.2394	24.7128	54.641	223.465	128.163	975.836
contig_7057	16088	85.6448	11.096	11.7679	13.4243	8.85583	7.17342	2.37717	11.096	11.7679	42.8551	46.7082
contig_7058	6116	57.8009	10.7699	14.6216	10.1881	20.7626	2.10644	1.03624	10.7699	14.6216	23.9666	80.4608
contig_7059	51440	265.8	44.1113	74.2293	42.5438	93.5148	29.0409	13.121	44.1113	74.2293	105.992	224.32
contig_7063	12081	95.087	21.6722	176.452	11.0394	52.5856	5.08507	10.9937	21.7128	178.997	35.5776	507.136
contig_7064	112839	55.6114	10.487	47.6306	7.89767	30.0297	5.44294	50.2939	10.4693	47.1228	21.3144	157.27
contig_7068	2336	123.079	27.8898	80.743	19.2164	31.7824	0.400274	1.05755	28.2543	66.3581	47.3179	282.319
contig_7070	207297	1206.23	170.806	299.836	153.313	230.308	303.295	1284.59	170.79	300.567	408.024	1191.38
contig_7072	2777	54.276	12.9353	13.9965	6.77731	23.3354	2.38866	1.9635	12.863	18.2156	19.3118	46.5401
contig_7074	114667	540.108	66.0651	155.973	76.9561	168.053	129.376	328.455	66.0643	157.272	201.647	603.225
contig_7075	42664	58.5497	11.732	57.2943	8.14913	28.0167	4.61015	2.39477	11.732	57.2943	22.3264	108.955
contig_7079	20475	1282.59	207.971	12504.4	230.594	12290.2	27.3349	44.494	208.178	12444.8	608.513	83165.1
contig_7081	11979	395.026	49.0964	214.725	58.9671	210.072	105.406	411.876	48.5338	235.454	133.022	775.632
contig_7082	12474	85.5123	17.0399	38.751	10.4454	15.9237	2.41577	3.74402	17.0399	38.751	38.5713	78.0869
contig_7083	17403	528.586	55.8302	280.931	70.51	265.779	123.527	1326.69	55.8144	281.633	222.904	2393.65
contig_7087	4913	245.67	43.3177	256.115	40.0653	123.485	6.49696	18.905	43.3109	253.163	112.479	969.508
contig_7089	3268	1223.16	237.341	262.03	185.296	253.671	18.8765	6.35532	237.341	262.03	544.308	856.466
contig_709	13514	141.024	17.7674	25.2432	20.9938	33.919	29.4306	33.8807	17.6934	25.2711	55.1387	130.71
contig_7090	23906	2700.09	468.843	11675.2	419.005	5240.67	136.803	188.561	470.192	11182.1	1205.25	56689.4
contig_7091	22669	49.1088	7.30823	12.5911	8.03286	16.7069	6.12234	9.09531	7.39291	12.7642	20.2525	45.4252
contig_7092	246126	1962.47	314.35	662.272	296.179	543.601	239.317	394.14	314.314	664.737	798.313	3477.16
contig_7093	69396	2056.34	322.011	763.545	312.453	506.618	261.563	655.403	322.012	763.549	838.305	3439.14
contig_7095	14456	55.1961	7.58206	13.4787	6.1289	8.77556	11.6515	22.1505	7.58206	13.4787	22.2515	38.8834
contig_7096	76672	49.6403	8.3965	16.7995	7.29318	12.4664	5.72698	11.8281	8.3965	16.7995	19.8271	65.4172
