contigName	contigLen	totalAvgDepth	reads/ERR7625420.fastq.gz	reads/ERR7625420.fastq.gz-var	reads/ERR7625421.fastq.gz	reads/ERR7625421.fastq.gz-var	reads/ERR7625422.fastq.gz	reads/ERR7625422.fastq.gz-var	reads/ERR7625423.fastq.gz	reads/ERR7625423.fastq.gz-var	reads/ERR7625424.fastq.gz	reads/ERR7625424.fastq.gz-var	reads/ERR7625425.fastq.gz	reads/ERR7625425.fastq.gz-var	reads/ERR7625426.fastq.gz	reads/ERR7625426.fastq.gz-var
contig_1659	24864	18.114716941350107	1.5897435897435896	1.139748215675354	0	0	0	0	0	0	4.055276381909548	5.055121421813965	0	0	12.469696969696969	40.90263366699219
contig_1660	5454	1.2000000000000002	1.2000000000000002	0.9386052489280701	0	0	0	0	0	0	0	0	0	0	0	0
contig_1662	6666	19.24331550802139	1	0.9360765814781189	6.872727272727273	13.064934730529785	0	0	0	0	1.4	1.3553715944290161	0	0	9.970588235294118	20.190921783447266
contig_1663	17653	2.8135593220338984	2.8135593220338984	2.2005887031555176	0	0	0	0	0	0	0	0	0	0	0	0
contig_1664	9038	9.57640595140595	1.5675675675675675	1.3490780591964722	0	0	3.772727272727273	4.610177516937256	0	0	3.9027777777777777	4.242773532867432	0.3333333333333333	0.16336433589458466	0	0
contig_1665	20522	24.787897903726705	8.2265625	12.135369300842285	0	0	0	0	0	0	3.517857142857143	0.9918203949928284	0	0	13.043478260869565	49.774173736572266
contig_1666	165093	5.497563835531899	1.1733333333333333	0.7675142884254456	3.8275862068965516	1.0552749633789063	0	0	0	0	0	0	0.4966442953020134	0.04304951801896095	0	0
contig_1667	606482	4.066989559060853	2.309481216457961	2.3457934856414795	0	0	1.7575083426028921	1.5885100364685059	0	0	0	0	0	0	0	0
contig_1668	63882	9.070302314321065	0.8661417322834646	0.6581881642341614	0.36619718309859156	0.05975557863712311	5.362934362934363	5.65701961517334	0	0	0.9512195121951219	0.1891053169965744	0	0	1.5238095238095237	0.5606610178947449
contig_1669	15711	33.1109212603115	2.625	1.645678997039795	5.780487804878049	8.164568901062012	6.301587301587301	7.528640270233154	0	0	3.4038461538461537	1.1217286586761475	0	0	15	94.79698181152344
contig_167	2622	19.40580808080808	7.541666666666667	19.59555435180664	2.533333333333333	0.8561237454414368	3.1363636363636362	3.8266665935516357	0	0	2.7777777777777777	2.497398614883423	3.4166666666666665	8.609467506408691	0	0
contig_1670	98432	8.982877558354426	1.309192200557103	1.411304235458374	0	0	3.4012345679012346	3.312413454055786	0	0	3.956661316211878	4.409055233001709	0.3157894736842105	0.057001326233148575	0	0
contig_1671	6741	45.06368956516341	1.2142857142857142	1.385000467300415	6.576271186440678	14.10665225982666	18	39.24938201904297	0	0	8.81159420289855	24.151878356933594	0	0	10.461538461538462	31.19581413269043
contig_1672	25993	64.01478340549829	11.0062893081761	24.790922164916992	5.986754966887418	9.840948104858398	18	57.97709655761719	0	0	8.021739130434783	15.936802864074707	0	0	21	103.07437133789063
contig_1673	2368	239.14550264550266	10.071428571428571	13.92899227142334	55	570.3209838867188	0	0	0	0	13.074074074074074	42.86538314819336	1	0.19674557447433472	160	4077.581787109375
contig_1674	21338	69.38668875169402	15	39.67420959472656	6.482758620689655	13.108182907104492	20	104.60942840576172	0	0	8.903930131004367	24.16618537902832	0	0	19	130.8694305419922
contig_1676	2463	143.88293495297805	8.34375	14.765869140625	9.448275862068966	28.476585388183594	0	0	0	0	19	109.27368927001953	2.090909090909091	1.415192723274231	105	2164.099853515625
contig_1677	179157	67.80748627277593	12.401717126073203	24.5928955078125	6.582480091012514	11.622374534606934	19	79.65447998046875	0.05555555555555555	0.017236078158020973	8.461427193828351	18.93663787841797	0.3063063063063063	0.007995719090104103	21	115.67750549316406
contig_1679	17700	38.38252954442222	12.365384615384615	22.07948112487793	0	0	3.377551020408163	4.988796710968018	0	0	5.6395939086294415	10.049357414245605	0	0	17	30.560239791870117
contig_168	1200	34.15238095238095	2.2	0.8888888359069824	15	17.388887405395508	0	0	0	0	6.666666666666667	16.38888931274414	4.285714285714286	9.520660400390625	6	4.076388835906982
contig_1680	35051	0.6666666666666666	0.6666666666666666	1.030150055885315	0	0	0	0	0	0	0	0	0	0	0	0
contig_1681	27756	56.69647696476965	9.835365853658537	30.91553497314453	0	0	17	95.64671325683594	0	0	6.861111111111111	14.5692138671875	0	0	23	175.1791534423828
contig_1682	8915	26.44017543859649	3.736842105263158	3.8354039192199707	8.653333333333334	25.26629066467285	0	0	0	0	3.361111111111111	1.8665691614151	0	0	10.688888888888888	26.057937622070313
contig_1683	60643	21.915733434417646	1.58	1.394800066947937	6.48582995951417	8.172630310058594	0	0	0	0	3.6607142857142856	3.071992874145508	0	0	10.18918918918919	21.434385299682617
contig_1685	13098	21.777330558902722	1	0.9526567459106445	6.4646464646464645	14.221797943115234	0	0	0	0	3.268041237113402	3.314446449279785	0	0	11.044642857142858	43.16764450073242
contig_1686	5498	21.044110275689224	1.263157894736842	1.5945308208465576	0	0	1.3333333333333333	1.2028318643569946	0	0	3.0476190476190474	2.3840672969818115	0	0	15.4	60.859981536865234
contig_1687	12440	62.07032509973686	9.49673202614379	15.372904777526855	0.3333333333333333	0.1507318764925003	19	49.286041259765625	0	0	7.240259740259741	10.82623291015625	0	0	26	114.58209991455078
contig_1689	5734	29.31885725242067	1.8888888888888888	1.9072322845458984	5.622950819672131	9.445761680603027	0	0	0	0	3.807017543859649	4.400475025177002	0	0	18	77.32213592529297
contig_1690	5786	12.651458885941645	0.6206896551724138	1.3262158632278442	0	0	0	0	0	0	0	0	0	0	12.03076923076923	36.80717468261719
contig_1692	11679	35.31941491421711	7.006622516556291	8.31944465637207	4.6947368421052635	8.469864845275879	17	54.04475021362305	0	0	6.618055555555555	9.759981155395508	0	0	0	0
contig_1694	39222	2.084848484848485	0.8121212121212121	0.4911178946495056	0	0	1.2727272727272727	0.26694369316101074	0	0	0	0	0	0	0	0
contig_1695	96742	55.497226365953395	10.80091743119266	25.93303871154785	4.990909090909091	7.462941646575928	16	85.02723693847656	0.21739130434782608	0	6.242394504416094	12.259029388427734	0.24561403508771928	0.005263011436909437	17	106.30555725097656
contig_1696	104198	11.020554296318501	1.2176470588235293	0.8362285494804382	0.8068181818181818	0.22401688992977142	6.096723868954758	9.999950408935547	0	0	0.8873239436619719	0.16163508594036102	0.582089552238806	0.0866599977016449	1.429951690821256	0.6787963509559631
contig_1697	106914	8.447100404229072	0.7940552016985138	0.9994890093803406	1.0602409638554218	0.15241563320159912	3.152542372881356	2.191145420074463	0	0	3.4402618657937807	2.9202616214752197	0	0	0	0
contig_1698	65827	1.6863256532869633	0.6766169154228856	2.2994706630706787	0	0	0	0	0	0	0	0	1.0097087378640777	0.45827391743659973	0	0
contig_17	2221	11.200000000000001	1.4	0.5399306416511536	0	0	0	0	0	0	9.8	29.853307723999023	0	0	0	0
contig_1701	45231	1.4491017964071857	1.4491017964071857	1.0547845363616943	0	0	0	0	0	0	0	0	0	0	0	0
contig_1702	113780	10.585877882202483	5.497847919655667	6.984475135803223	0	0	0	0	0	0	3.1760299625468167	2.9883036613464355	1.912	2.6214773654937744	0	0
contig_1703	2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1704	13787	120.58699616282254	17	72.12454223632813	2.925373134328358	2.779102087020874	60	2327.4140625	0.16216216216216217	0.15401408076286316	9.705521472392638	98.9869384765625	6.793939393939394	19.043601989746094	24	274.98004150390625
contig_1705	42318	28.827789589933733	12.599067599067599	44.06558609008789	3.872093023255814	4.773826599121094	1.6049382716049383	1.511755108833313	0.15789473684210525	0.027268970385193825	4.114285714285714	5.156633377075195	0.6896551724137931	0.054738692939281464	5.7898550724637685	4.341534614562988
contig_1706	2860	1.3076923076923077	1.3076923076923077	0.22892819344997406	0	0	0	0	0	0	0	0	0	0	0	0
contig_1707	1031762	54.200378465540894	10.077435206467465	19.9860897064209	5.258171286719073	6.494659900665283	15	58.77042770385742	0.11160058737151249	0.006277771666646004	6.575801354401806	12.87058162689209	0.17737003058103976	0.006034678779542446	17	90.81926727294922
contig_1708	10863	0.5357142857142857	0.5357142857142857	0.5994657278060913	0	0	0	0	0	0	0	0	0	0	0	0
contig_1709	12651	22.97795312137387	11.129032258064516	16.270456314086914	0	0	0	0	0	0	0	0	0	0	11.848920863309353	27.296566009521484
contig_1712	26617	0.9333333333333333	0.9333333333333333	0.5248420834541321	0	0	0	0	0	0	0	0	0	0	0	0
contig_1717	144956	22.951929590300146	14.830910482019894	101.43148803710938	0	0	0	0	8.121019108280255	8.968539237976074	0	0	0	0	0	0
contig_1718	3759	14.628093531319337	6.903225806451613	17.08057975769043	0	0	0	0	0	0	0	0	4.962962962962963	8.788535118103027	2.761904761904762	2.095181703567505
contig_1719	3076	13.055555555555554	0	0	0	0	3.5555555555555554	1.7306121587753296	0	0	0	0	7.333333333333333	15.164079666137695	2.1666666666666665	1.39102041721344
contig_172	970	6.25	6.25	3.9171600341796875	0	0	0	0	0	0	0	0	0	0	0	0
contig_1720	6152	4.626050420168067	1.7142857142857142	2.087646484375	0	0	0	0	0	0	0	0	2.911764705882353	2.1943359375	0	0
contig_1721	2926	26.444444444444443	22	36.183143615722656	4.444444444444445	2.7166666984558105	0	0	0	0	0	0	0	0	0	0
contig_1722	62559	8.473193407785697	4.701348747591522	7.00593376159668	0	0	3.7718446601941746	1.985052466392517	0	0	0	0	0	0	0	0
contig_1723	271210	1.1514392991239049	1.1514392991239049	3.2412238121032715	0	0	0	0	0	0	0	0	0	0	0	0
contig_1724	36177	1.157325746799431	0.7789473684210526	0.7462047934532166	0	0	0	0	0	0	0	0	0.3783783783783784	0.05796748772263527	0	0
contig_1725	8326	14.79782258064516	3.8541666666666665	3.7741050720214844	0	0	5.72	13.864422798156738	0	0	0.9333333333333333	0.3485358953475952	4.290322580645161	5.34251594543457	0	0
contig_1726	13089	17.721951219512196	1.1219512195121952	4.302516937255859	0	0	15	1.02107834815979	1.6	0.5440927743911743	0	0	0	0	0	0
contig_1727	230023	2.0005635041713052	1.6123778501628665	2.371246099472046	0	0	0	0	0	0	0	0	0.3881856540084388	0.062222108244895935	0	0
contig_1728	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1730	128674	1.2387387387387387	1.2387387387387387	1.1823674440383911	0	0	0	0	0	0	0	0	0	0	0	0
contig_1733	664	8.1	3.6	3.9375	0	0	0	0	0	0	0	0	2	4.1875	2.5	9.609375
contig_1735	20269	8.576051331763837	3.2413793103448274	2.5526771545410156	0.6666666666666666	0.12016595155000687	3.4457831325301207	2.2599833011627197	0	0	0	0	1.2222222222222223	1.6119823455810547	0	0
contig_1736	141126	4.730922601321648	3.243966079582518	3.2146127223968506	0	0	0	0	0	0	0	0	1.4869565217391305	1.3924046754837036	0	0
contig_1738	15373	1.6978311543528934	0.8913043478260869	0.5008809566497803	0	0	0.5641025641025641	0.19691480696201324	0	0	0.24242424242424243	0.12244893610477448	0	0	0	0
contig_1739	27975	1.9017391304347826	1.3800000000000001	2.4211223125457764	0	0	0	0	0	0	0	0	0.5217391304347826	0.12867946922779083	0	0
contig_1740	421252	4.7928040161336085	3.0590578861026483	2.9090304374694824	0	0	0	0	0	0	0	0	1.7337461300309598	1.830245018005371	0	0
contig_1741	580756	10.684209890934628	3.0907227063044593	2.9491629600524902	0.49791376912378305	0.08004309982061386	0.8198198198198198	0.21361587941646576	0.04195804195804196	0	3.5815672745194678	1.815360188484192	1.1550985432733505	0.5932635068893433	1.497129735935706	1.6150351762771606
contig_1743	97316	1.3154362416107384	1.3154362416107384	0.990681529045105	0	0	0	0	0	0	0	0	0	0	0	0
contig_1744	9624	3.1538461538461537	3.1538461538461537	2.8360416889190674	0	0	0	0	0	0	0	0	0	0	0	0
contig_1745	134322	1.127659574468085	1.127659574468085	0.8545405864715576	0	0	0	0	0	0	0	0	0	0	0	0
contig_1746	5060	4.991097308488613	1.0434782608695652	0.2144584059715271	0	0	2.7333333333333334	0.8250470757484436	0	0	1.2142857142857142	0.13705992698669434	0	0	0	0
contig_1747	27244	0.8395061728395061	0.8395061728395061	0.43942156434059143	0	0	0	0	0	0	0	0	0	0	0	0
contig_1748	1117	4.076923076923077	4.076923076923077	5.237654209136963	0	0	0	0	0	0	0	0	0	0	0	0
contig_1749	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_175	1519	14.626153451811344	7.526315789473684	11.489999771118164	0	0	1.9375	0.9600000381469727	0	0	3.0714285714285716	2.2400002479553223	2.090909090909091	0.9600001573562622	0	0
contig_1750	22522	1.2345679012345678	1.2345679012345678	0.8565922379493713	0	0	0	0	0	0	0	0	0	0	0	0
contig_1751	874	29.249999999999996	6.5	18.330577850341797	8	15.900826454162598	3.6666666666666665	1.3388429880142212	0	0	0	0	7.333333333333333	3.9008264541625977	3.75	3.0578513145446777
contig_1753	9128	0.1951219512195122	0.1951219512195122	0.22959184646606445	0	0	0	0	0	0	0	0	0	0	0	0
contig_1754	18719	2.550724637681159	1.8840579710144927	0.9814408421516418	0.6666666666666666	0.09141281247138977	0	0	0	0	0	0	0	0	0	0
contig_1755	11344	1.0769230769230769	1.0769230769230769	1.3256139755249023	0	0	0	0	0	0	0	0	0	0	0	0
contig_1756	15208	1.8696741854636592	1.2380952380952381	0.7034780383110046	0	0	0	0	0	0	0	0	0.631578947368421	0.8977409601211548	0	0
contig_1757	3595	3.4603174603174605	1.5714285714285714	0.9092796444892883	1.8888888888888888	0.21883656084537506	0	0	0	0	0	0	0	0	0	0
contig_1758	35396	2.3371113048532406	1.6344086021505377	1.0546060800552368	0.7027027027027027	0.09278545528650284	0	0	0	0	0	0	0	0	0	0
contig_1759	8987	1.3846153846153846	1.3846153846153846	0.8619430661201477	0	0	0	0	0	0	0	0	0	0	0	0
contig_176	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1760	123307	5.302724143092352	1.5674300254452926	2.0523598194122314	0	0	0	0	0	0	0	0	3.735294117647059	3.148825168609619	0	0
contig_1761	435176	1.8605530137258803	1.5454545454545454	1.7252377271652222	0	0	0	0	0	0	0	0	0.3150984682713348	0.053342536091804504	0	0
contig_1762	358402	13.97812680368354	4.049515326172386	4.984240531921387	0.3967391304347826	0.05377001315355301	1.0433526011560694	0.5554614663124084	0.09523809523809523	0	3.8767806267806266	2.560246706008911	1.1772575250836121	0.6033869981765747	3.339243498817967	2.4391162395477295
contig_1763	53288	3.721970134477353	3.461100569259962	3.907259225845337	0	0	0.2608695652173913	0	0	0	0	0	0	0	0	0
contig_1764	20555	0.851063829787234	0.851063829787234	0.5281068086624146	0	0	0	0	0	0	0	0	0	0	0	0
contig_1765	55783	0.9405405405405406	0.9405405405405406	0.5443747639656067	0	0	0	0	0	0	0	0	0	0	0	0
contig_1766	15597	0.3492063492063492	0.3492063492063492	0.25130823254585266	0	0	0	0	0	0	0	0	0	0	0	0
contig_1767	14462	0.7945205479452054	0.7945205479452054	0.45709583163261414	0	0	0	0	0	0	0	0	0	0	0	0
contig_1768	12025	0.2597402597402597	0.2597402597402597	0.2788681983947754	0	0	0	0	0	0	0	0	0	0	0	0
contig_1769	6443	66.95893719806763	0.6086956521739131	0.7207430005073547	2.4444444444444446	0.42143332958221436	57	775.3545532226563	0	0	5.166666666666667	3.9480597972869873	1.7391304347826086	0.45710060000419617	0	0
contig_1770	197009	62.33580690683297	5.005703422053232	8.380342483520508	0	0	44	202.83746337890625	0	0	8.204204204204204	9.414580345153809	5.125899280575539	5.366888523101807	0	0
contig_1773	824	7.666666666666667	7.666666666666667	20.209999084472656	0	0	0	0	0	0	0	0	0	0	0	0
contig_1774	13807	10.137766830870278	3.6091954022988504	3.658777952194214	0	0	0	0	0	0	0	0	6.5285714285714285	10.767097473144531	0	0
contig_1776	4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_178	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1780	4171	4	4	4.218111991882324	0	0	0	0	0	0	0	0	0	0	0	0
contig_1781	30537	69.20055339121873	5.641025641025641	11.368297576904297	0	0	50	365.5871276855469	0	0	8.836257309941521	19.199119567871094	4.723270440251572	5.4707136154174805	0	0
contig_1783	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1784	137267	1.9965595331417125	1.12015503875969	1.692531943321228	0	0	0	0	0	0	0	0	0.8764044943820225	0.31682726740837097	0	0
contig_1785	36861	10.81272956550885	1.2317880794701987	1.1855939626693726	0.3023255813953488	0.14465993642807007	6.454545454545454	12.906807899475098	0	0	0.7428571428571429	0.31055185198783875	0.4383561643835616	0.12665627896785736	1.6428571428571428	0.9026578068733215
contig_1786	24562	9.482252999844164	0.45161290322580644	0.21175731718540192	0	0	6.819444444444445	4.847353935241699	0.5625	0.09027674794197083	0.6086956521739131	0.07325101643800735	1.04	0.12882985174655914	0	0
contig_1787	5839	31.163636363636364	0	0	8.163636363636364	29.123310089111328	23	97.92097473144531	0	0	0	0	0	0	0	0
contig_1788	1741	38.21459330143541	5.65	6.975069522857666	0	0	0	0	0	0	9.473684210526315	21.113576889038086	1.0909090909090908	0.24930748343467712	22	65.7229995727539
contig_1790	651002	64.26383030521734	11.710890342052314	26.817182540893555	6.690489749430524	12.845834732055664	19	89.25222778320313	0.1012216404886562	0.025332771241664886	7.510754189944134	16.869415283203125	0.2504743833017078	0.02484191581606865	19	118.61970520019531
contig_1791	840	29.266666666666666	5.6	8.209999084472656	0	0	0	0	0	0	8.333333333333334	22.049999237060547	0	0	15.333333333333334	60.28999710083008
contig_1792	5332	3.0338983050847457	3.0338983050847457	1.903056025505066	0	0	0	0	0	0	0	0	0	0	0	0
contig_1793	76089	10.538386817009952	1.2275862068965517	1.8361018896102905	0	0	4.629432624113475	6.590077877044678	0	0	4.288844621513944	5.153119087219238	0.3925233644859813	0.08604428172111511	0	0
contig_1794	60815	65.25900871313242	1.448888888888889	1.040505051612854	1.4805194805194806	1.082230567932129	51	591.731201171875	0	0	1.0925925925925926	0.3275319039821625	0.3617021276595745	0.09389964491128922	9.875305623471883	36.013023376464844
contig_1795	5347	0.7096774193548387	0.7096774193548387	0.96484375	0	0	0	0	0	0	0	0	0	0	0	0
contig_1796	202257	33.00377358490566	24	113.33089447021484	0	0	0	0	9.00377358490566	26.146896362304688	0	0	0	0	0	0
contig_18	14251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1805	52098	1.1788079470198676	1.1788079470198676	1.0370581150054932	0	0	0	0	0	0	0	0	0	0	0	0
contig_1808	13739	56.90015489861407	5.033898305084746	8.204426765441895	0	0	36	1393.909912109375	5.243243243243243	11.292684555053711	0	0	1.8461538461538463	0.47609978914260864	8.776859504132231	27.441913604736328
contig_1809	119648	3.2658811475409837	1.59375	1.9352279901504517	0	0	0	0	0	0	0	0	1.6721311475409837	1.714033603668213	0	0
contig_181	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1810	59288	6.095614581710547	2.519083969465649	2.1095011234283447	0	0	0	0	0	0	0	0	3.576530612244898	3.692028045654297	0	0
contig_1811	528215	46.26203168400069	6.516809492419249	11.190890312194824	11.06750438340152	39.21337127685547	6.101139601139601	12.09585189819336	0	0	12.91231139295867	65.12532043457031	4.920343500148061	7.27972936630249	4.743923313933585	5.801252841949463
contig_1812	16700	62.5538362346873	0.9545454545454546	0.6398576498031616	0	0	34	233.19564819335938	1.8333333333333333	0.875843346118927	0	0	19	84.38383483886719	6.76595744680851	4.713629722595215
contig_1813	42515	4.952758543667635	1.0743801652892562	1.5303627252578735	0	0	0	0	0	0	0	0	3.8783783783783785	3.42462420463562	0	0
contig_1814	115680	44.831340949523366	5.83743842364532	10.605393409729004	10.843680709534368	41.38771438598633	5.48661800486618	10.219735145568848	0	0	12.72473532242541	69.04472351074219	5.123623011015912	8.091020584106445	4.815245478036176	6.894760608673096
contig_1817	24635	51.148681960886265	4.3828125	5.772699356079102	0	0	29	258.9192199707031	5.7368421052631575	10.882522583007813	0	0	1.8928571428571428	1.8385545015335083	10.136170212765958	35.35334396362305
contig_1818	253497	52.52985471387254	3.9403838301347487	5.054276466369629	0	0	32	341.1199035644531	5.092638958437656	8.219417572021484	0	0	1.4775641025641026	1.672710657119751	10.019267822736031	35.295989990234375
contig_1819	67698	2.4310697251873723	1.0193050193050193	1.2176350355148315	0	0	0	0	0	0	0	0	1.411764705882353	1.3378156423568726	0	0
contig_1829	137540	50.44170629014237	4.061475409836065	5.34455680847168	0	0	30	304.5684814453125	4.897218863361548	6.426177501678467	0	0	1.762081784386617	1.9305742979049683	9.720930232558139	31.048084259033203
contig_183	1024	101.26190476190476	0	0	28	133.359375	34	594.9375	7.428571428571429	33	3.8333333333333335	5.859375	20	147	8	47.75
contig_1830	12086	8.26865671641791	8.26865671641791	17.032880783081055	0	0	0	0	0	0	0	0	0	0	0	0
contig_1831	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1832	14128	0.5957446808510638	0.5957446808510638	0.5105729103088379	0	0	0	0	0	0	0	0	0	0	0	0
contig_1833	107464	10.243604528893794	3.200404858299595	3.2593774795532227	0	0	2.852777777777778	2.324295997619629	0	0	0	0	4.19042189281642	5.846168041229248	0	0
contig_1834	47884	48.29416505480335	0.5887445887445888	1.4272578954696655	0	0	30	170.753662109375	0	0	0	0	9.464285714285714	15.594006538391113	8.24113475177305	8.943205833435059
contig_1835	132884	54.03911850713289	1.7142857142857142	2.708919048309326	0	0	34	364.3658752441406	0	0	0	0	9.347003154574132	29.050058364868164	8.977829638273045	23.17339515686035
contig_1836	141825	1.8269230769230769	1.8269230769230769	2.1491427421569824	0	0	0	0	0	0	0	0	0	0	0	0
contig_1837	14322	1.2173913043478262	1.2173913043478262	0.8643653392791748	0	0	0	0	0	0	0	0	0	0	0	0
contig_1838	233736	59.82799533706573	3.138089278264497	3.0113136768341064	0	0	37	383.5079040527344	0	0	0	0	9.749688667496887	32.07501983642578	9.940217391304348	25.380929946899414
contig_1839	19837	1.542857142857143	1.542857142857143	0.8896329998970032	0	0	0	0	0	0	0	0	0	0	0	0
contig_184	995	4.1	0	0	0.6	0.138888880610466	0	0	3.5	0.6581631898880005	0	0	0	0	0	0
contig_1840	2032	2.8333333333333335	0	0	0	0	0	0	0	0	2.8333333333333335	0.13440001010894775	0	0	0	0
contig_1841	118071	51.762206272002565	4.068504594820384	5.135317802429199	0	0	32	321.3857727050781	4.8360277136258665	7.26440954208374	0	0	1.188235294117647	1.1287829875946045	9.66943866943867	33.04966735839844
contig_1842	60758	45.9068697207522	32	224.18418884277344	0	0	4.210982658959537	4.51358699798584	0	0	0.9532710280373832	0.3012126088142395	8.742616033755274	26.043365478515625	0	0
contig_1844	108839	5.473508005822416	2.2401746724890828	2.126791000366211	0	0	0	0	0	0	0	0	3.2333333333333334	1.4976764917373657	0	0
contig_1845	96004	8.391966361072946	1.338403041825095	2.247081995010376	0	0	3.035190615835777	1.3018752336502075	0	0	0	0	4.018372703412074	2.613361358642578	0	0
contig_1846	9722	3.63265306122449	0.8571428571428571	1.7741612195968628	0	0	2.7755102040816326	1.8027863502502441	0	0	0	0	0	0	0	0
contig_1847	24662	1.2753623188405796	1.2753623188405796	2.6578850746154785	0	0	0	0	0	0	0	0	0	0	0	0
contig_1848	157265	54.956179327048815	4.641759776536313	7.713889122009277	0	0	33	360.2975158691406	5.599818511796733	9.141155242919922	0	0	1.3937677053824362	1.5899403095245361	10.320833333333333	38.3091926574707
contig_1849	98393	4.869141624625283	1.711340206185567	1.867720365524292	0	0	0	0	0	0	0	0	3.1578014184397163	2.5481698513031006	0	0
contig_1850	297761	10.419038253024816	8.462174940898345	20.71691131591797	0	0	0	0	0	0	0	0	1.1271929824561404	0.5026902556419373	0.8296703296703297	0.20084315538406372
contig_1852	8135	0.6666666666666666	0.6666666666666666	0.20002079010009766	0	0	0	0	0	0	0	0	0	0	0	0
contig_1853	17244	3.158181818181818	2.34	2.076965808868408	0	0	0.8181818181818182	0.11168638616800308	0	0	0	0	0	0	0	0
contig_1854	21135	1.8053221288515404	0.7857142857142857	0.9162222743034363	0	0	0	0	0.35294117647058826	0.040517739951610565	0	0	0.6666666666666666	0.08282323181629181	0	0
contig_1855	279785	14.471409790557939	3.586649952992792	3.4759581089019775	1.3508196721311476	1.434791922569275	4.305029745808545	5.548064231872559	0.2582781456953642	0.05160442739725113	1.5365853658536586	1.0831714868545532	2.292803970223325	1.9265546798706055	1.1412429378531073	0.5085791945457458
contig_1856	442536	13.403725713882524	3.1361702127659576	2.8919827938079834	1.5648148148148149	1.2005895376205444	4.05597629239381	4.953043460845947	0.27415730337078653	0.04282594844698906	1.3755760368663594	0.70633465051651	1.8481421647819063	1.8166890144348145	1.1488888888888888	0.47264498472213745
contig_1857	25266	1.632183908045977	1.632183908045977	1.3227962255477905	0	0	0	0	0	0	0	0	0	0	0	0
contig_1858	124411	0.7669902912621359	0.7669902912621359	0.5568237900733948	0	0	0	0	0	0	0	0	0	0	0	0
contig_1859	172793	1.9962264150943396	1.9962264150943396	1.6604129076004028	0	0	0	0	0	0	0	0	0	0	0	0
contig_1860	192262	1.5186846038863977	1.5186846038863977	1.3174141645431519	0	0	0	0	0	0	0	0	0	0	0	0
contig_1861	56238	152.88418021606878	45	656.4163208007813	10.157894736842104	27.33476448059082	92	10148.0712890625	0.26666666666666666	0.02331032231450081	5.217194570135747	11.174264907836914	0	0	0.24242424242424243	0.0014903094852343202
contig_1862	4565	0.875	0.875	0.7084370851516724	0	0	0	0	0	0	0	0	0	0	0	0
contig_1864	1791	47	47	142.65928649902344	0	0	0	0	0	0	0	0	0	0	0	0
contig_1865	8755	1.36	1.36	0.6523298025131226	0	0	0	0	0	0	0	0	0	0	0	0
contig_1866	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1867	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1868	115851	146.0799635251817	53	478.2654724121094	10.539156626506024	29.22696304321289	76	2128.39697265625	0	0	6.467277486910994	12.99913501739502	0.07352941176470588	0.04602504521608353	0	0
contig_1869	14417	61.241471366471366	7.875	13.298393249511719	11.447552447552448	35.84538650512695	41	440.8872375488281	0	0	0.918918918918919	0.4576984643936157	0	0	0	0
contig_1870	13614	95	15	83.70626831054688	16	71.55039978027344	27	153.330322265625	0	0	37	401.1174621582031	0	0	0	0
contig_1871	260379	69.51300328876162	12.44624090541633	66.61468505859375	13.066762383345297	47.645057678222656	17	56.208251953125	0	0	27	219.1343231201172	0	0	0	0
contig_1873	81060	162.16833170143858	50	381.38909912109375	11.59539052496799	43.064178466796875	95	2132.6455078125	0	0	5.5729411764705885	10.688695907592773	0	0	0	0
contig_1874	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1876	1131	49	49	195.13609313964844	0	0	0	0	0	0	0	0	0	0	0	0
contig_1877	6805	2.001424501424501	1.0384615384615383	1.2243589162826538	0	0	0	0	0	0	0.9629629629629629	0.5156146883964539	0	0	0	0
contig_1878	108527	14.199219713873072	1.5136476426799008	1.178025722503662	0	0	8.291734197730957	18.062047958374023	0	0	0.84375	0.23369048535823822	0	0	3.5500878734622145	3.0463085174560547
contig_1879	25793	20.200141421090855	0.8571428571428571	0.5903998613357544	5.987654320987654	4.624268054962158	5.016806722689076	6.801919937133789	0.6470588235294118	0.09792522341012955	5.630952380952381	4.4138312339782715	0.85	1.454329490661621	1.2105263157894737	0.76459139585495
contig_1880	3904	1.125	1.125	0.5374149680137634	0	0	0	0	0	0	0	0	0	0	0	0
contig_1881	14560	1.8666666666666667	0.6666666666666666	0.43464940786361694	0	0	1.2	0.5055845975875854	0	0	0	0	0	0	0	0
