contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var	5.bam	5.bam-var	6.bam	6.bam-var
contig_4462	69611	11.7406	10.7354	19.6472	0	0	0.385396	1.54467	0	0	0.1021	0.0954771	0.517715	1.21526	0	0
contig_4463	33985	8.08414	4.1377	4.24839	0	0	0	0	0	0	0.0332791	0.0477721	3.91317	21.2045	0	0
contig_4464	21931	28.3245	14.5946	24.5695	0	0	0.078417	0.349958	0.200863	0.213018	0.650292	0.564942	11.0741	120.132	1.72623	10.191
contig_4466	55064	22.4372	12.9	14.3499	0.125378	0.245797	0.0069017	0.027277	0	0	0.839913	1.92644	8.56046	57.4852	0.00451615	0.00880053
contig_4468	15556	23.3515	5.30936	6.57686	1.97832	1.82385	6.35194	17.2244	0.839543	0.700881	3.39945	1.9841	0.253797	0.629269	5.21907	6.12218
contig_4469	385359	7.23162	6.63793	7.60344	0.00158356	0.00157898	0.259592	2.18518	0.000223255	0.000223202	0.049477	0.0813629	0.0305886	0.0715961	0.252224	0.580318
contig_447	38374	133.286	40.0731	574.005	0.167905	0.139683	15.2453	672.068	2.0581	47.2577	7.65417	21.8257	13.2419	100.236	54.8452	2147.94
contig_4470	143044	5.43707	4.83275	4.39655	0.00143463	0.00143108	0.216482	2.04166	0.105995	0.114028	0.00258933	0.00257597	0.188797	0.23961	0.089017	0.506249
contig_4472	257145	13.1933	11.8764	16.5899	1.26058	1.37782	0.0380708	0.103261	0.00658768	0.0065511	0	0	0.000284052	0.000283964	0.0113543	0.0112808
contig_4474	570575	18.3819	15.4588	29.2184	1.05283	1.41909	0.417755	16.9842	0.0445054	0.492381	0.659298	13.9374	0.31925	7.16976	0.429431	21.9092
contig_4475	298086	18.0118	7.20888	25.9793	0.636808	1.68668	7.60625	1264.8	0.165391	0.154927	0.119573	0.381065	0.418936	0.604135	1.85599	77.9359
contig_4476	57062	3.10437	2.98519	1.05847	0	0	0.056438	0.214576	0	0	0.062746	0.05878	0	0	0	0
contig_4477	21521	47.6871	4.95433	21.3877	0.907632	4.29989	2.07155	15.4911	20.6602	695.514	11.9814	546.308	6.44252	165.627	0.669459	1.68345
contig_4478	40348	4.53921	3.73446	2.29788	0	0	0	0	0	0	0	0	0.804742	1.28955	0	0
contig_4479	97585	20.9291	7.60395	9.60645	0.00343819	0.00342649	0.0483297	0.404369	0.464166	8.67808	0.0112896	0.0111599	12.7045	59.0262	0.0934264	0.200883
contig_4482	17115	6.9318	4.77513	1.97943	0	0	0	0	0	0	0	0	0.175597	0.144763	1.98108	0.847512
contig_4483	67410	27.9453	4.06109	4.46811	0	0	13.2567	174.343	0	0	1.01905	1.79608	0.103197	0.144066	9.50528	74.5471
contig_4485	45170	98.7804	27.7416	17.0621	1.26613	1.63319	6.92801	130.016	0.148956	0.150641	28.0613	342.228	27.5572	485.394	7.07728	31.5278
contig_4486	28206	201.516	3.20605	2.01775	5.28023	9.21115	146.419	4154.11	0.598553	0.66548	3.01789	2.88116	2.45498	2.59159	40.5389	383.217
contig_4487	14871	7.88629	4.58848	1.81064	0	0	0	0	0	0	1.26798	1.41514	1.40697	0.819375	0.622852	1.03056
contig_4488	23539	3.14678	3.0369	1.81935	0	0	0.0577194	0.0543784	0	0	0	0	0.0521613	0.049421	0	0
contig_4489	5166	3.22548	3.22548	0.504457	0	0	0	0	0	0	0	0	0	0	0	0
contig_449	19841	1239.9	70.4029	426.464	86.6715	702.98	387.028	15021	82.1004	489.148	141.169	1255.28	391.443	17537.7	81.0888	478.137
contig_4490	12058	70.024	4.69567	1.87648	0	0	15.3782	214.279	0.326503	0.409182	0	0	37.7214	149.14	11.9022	29.8771
contig_4491	72584	10.5708	6.34587	21.9686	0.0181268	0.0413104	0.0877212	0.307608	2.82875	22.1487	0.271972	3.84365	0.998454	2.14579	0.0198664	0.0194491
contig_4492	11036	10.8405	8.27136	8.9347	0	0	0.0397759	0.0382018	0	0	0.0298549	0.0289622	2.49954	1.13737	0	0
contig_4493	67974	14.8375	7.443	76.1157	0.206136	0.618552	1.61978	34.3451	0.159059	0.504833	1.77309	46.7115	2.89076	128.691	0.74568	7.01667
contig_4494	342530	18.9155	18.2262	19.0567	0	0	0.0302179	0.0813909	0.0082131	0.00812699	0.178279	2.00987	0.422741	0.59818	0.0498656	0.132923
contig_4495	4201	4.69045	2.71464	0.764479	0.0530733	0.0502746	0.235004	0.824713	1.53987	0.493882	0	0	0.147865	0.304783	0	0
contig_4496	15509	3.45394	3.23719	1.40356	0	0	0	0	0.0742236	0.0687108	0	0	0	0	0.142522	0.122196
contig_4497	11655	15.76	3.45302	0.538686	0	0	0	0	0	0	10.2987	4.5827	2.00834	0.451214	0	0
contig_4498	70205	28.8372	3.65135	3.14981	1.40515	2.71594	14.9501	60.8055	0	0	3.5961	6.05576	0.797659	1.09127	4.43684	7.39993
contig_4499	16632	2.72522	2.72522	1.11986	0	0	0	0	0	0	0	0	0	0	0	0
contig_450	1666	204.595	49.876	21.8395	5.80805	0.927488	12.4954	16.2291	10.1761	7.65278	38.3865	8.25972	74.529	377.71	13.3239	4.495
contig_4500	41613	26.5668	3.93307	2.82781	2.63452	22.2378	5.31985	55.8013	0.0486217	0.0462282	7.44104	87.6625	1.21525	6.93281	5.97441	89.593
contig_4501	3414	2.98683	2.98683	0.664536	0	0	0	0	0	0	0	0	0	0	0	0
contig_4502	16096	3.1559	3.02295	0.728877	0	0	0	0	0	0	0.132949	0.115294	0	0	0	0
contig_4503	119839	7.53038	5.13347	8.32518	0.0106275	0.0105189	1.79567	154.371	0.0407556	0.0390986	0.0028407	0.00283064	0.365531	0.463951	0.181487	1.63744
contig_4504	36082	34.7283	32.5224	67.859	0.057414	0.0541179	0.176778	0.250571	1.71452	7.33144	0	0	0	0	0.257152	0.190908
contig_4505	258901	7.13843	5.03246	4.50361	0	0	0.0701833	0.190271	0	0	2.03521	3.56742	0.000583573	0.000582999	0	0
contig_4506	426640	6.84629	4.87668	3.65421	0.00108092	0.00107861	0.116781	0.321721	0	0	1.81419	2.63445	0.0216676	0.100014	0.0158925	0.0160265
contig_4507	30006	12.7807	3.68539	1.42817	0	0	0	0	0.0903336	0.129406	0	0	0	0	9.00496	32.1282
contig_4508	6509	8.00409	1.95267	0.488935	0	0	4.55166	18.4512	0	0	1.49976	1.99025	0	0	0	0
contig_4509	22181	3.53733	3.53733	2.71464	0	0	0	0	0	0	0	0	0	0	0	0
contig_451	46978	36.7733	8.11064	3.45352	0.0642351	0.0906796	3.87211	41.4695	0.433096	0.765368	1.13699	2.4117	22.3851	1636.82	0.77112	2.2538
contig_4511	5005	5.20021	5.00268	1.17077	0	0	0	0	0	0	0	0	0.197528	0.158541	0	0
contig_4512	6345	1.49411	1.49411	0.87997	0	0	0	0	0	0	0	0	0	0	0	0
contig_4514	1722	18.7856	2.05852	1.62358	9.13422	9.99541	1.12277	0.562259	0.166031	0.138552	5.12977	3.69671	1.1743	0.210218	0	0
contig_4515	8976	68.3883	12.4089	5.79797	2.38194	5.23416	29.7429	500.895	0.805574	2.05684	6.02923	46.6825	8.85996	176.181	8.15976	42.1898
contig_4516	1877	133.479	12.5003	5.16674	4.52982	0.442765	55.0185	222.228	14.3688	3.30014	11.2085	47.9727	28.5779	19.4745	7.27562	7.76985
contig_4517	10189	58.112	23.4508	5.24079	2.41468	24.5797	10.7422	337.201	3.33529	47.2218	8.55504	248.563	8.7947	287.421	0.819205	4.09672
contig_4518	65508	43.0739	4.21985	2.44373	3.34322	5.38067	8.66073	19.8332	0.0557392	0.052641	6.65121	52.7233	1.88179	6.00839	18.2614	21.6334
contig_4519	102551	16.1148	6.97846	7.70141	0.942169	3.27341	1.81441	19.2317	0.00664056	0.00660291	2.82918	44.2572	0.465005	1.38645	3.0789	388.172
contig_4520	11377	57.9075	2.32894	0.645486	6.6976	6.3341	13.0412	10.7105	0.0891601	0.164589	21.2502	11.7277	3.38871	1.6969	11.1118	14.1203
contig_4521	68858	6.51639	6.50434	9.31968	0	0	0	0	0.00718985	0.00713956	0	0	0.00486115	0.00483856	0	0
contig_4523	108207	7.52157	5.67056	4.28115	1.19673	23.4781	0.108489	0.349551	0.00636701	0.006336	0.0533515	0.119863	0.168291	0.206793	0.317777	2.09517
contig_4524	25743	4.07908	3.6297	1.81892	0	0	0	0	0	0	0.0723635	0.0671345	0.377017	0.28747	0	0
contig_4525	217010	35.6999	9.84621	13.7211	0.675196	5.72349	1.89489	9.94389	0.0259015	0.0285417	12.7194	3694.73	8.91969	1675.15	1.61864	72.8814
contig_4527	17853	3.39858	3.00949	2.79644	0	0	0.0526464	0.077909	0.33644	0.336718	0	0	0	0	0	0
contig_4528	5744	14.4539	2.75635	0.784021	1.10243	0.188863	4.83768	2.87873	0	0	1.64802	0.303586	0.598677	0.995533	3.51073	1.61474
contig_4529	3434	9.46041	4.52436	1.19679	0	0	4.15682	14.3846	0	0	0.12363	0.204607	0.602314	1.81379	0.0532887	0.0504628
contig_453	2957	12.8229	5.21375	4.05981	0.201995	0.16125	2.86498	28.9234	0.442822	2.13082	0.390809	0.523251	0.442109	1.18267	3.26648	39.5477
contig_4531	2330	1.14128	0	0	0	0	0	0	0	0	0	0	0	0	1.14128	0.614282
contig_4532	13546	89.8092	34.1306	11.1398	2.69551	3.24259	40.4846	304.211	0	0	11.3292	3.26692	0.049567	0.0471002	1.11966	0.938333
contig_4533	28409	6.52532	3.82278	1.34847	0.0440214	0.0420892	0	0	0	0	0	0	2.65852	2.81861	0	0
contig_4534	12291	14.9752	2.87546	2.51668	0.183346	0.14972	3.12767	5.47943	0	0	3.11721	6.71367	0	0	5.67153	12.8163
contig_4535	18884	6.0869	5.07217	5.2377	0	0	0	0	0	0	0	0	1.01473	2.1621	0	0
contig_4536	12986	2.55788	2.55788	0.647094	0	0	0	0	0	0	0	0	0	0	0	0
contig_4537	33168	3.51635	3.51635	5.09178	0	0	0	0	0	0	0	0	0	0	0	0
contig_4538	6559	16.1929	3.56467	0.947454	1.42331	0.447633	4.38618	2.40144	0.0369792	0.0356228	0.549072	2.48439	6.154	10.466	0.0786394	0.130189
contig_4539	12584	323.9	3.81398	0.82789	51.4421	337.18	74.6716	903.82	136.338	2375.11	0.728889	0.305224	47.8219	299.908	9.0838	20.8818
contig_454	140777	259.379	112.452	442.625	4.26358	220.723	6.77357	636.77	97.3997	5254.84	2.94739	146.438	35.1165	1223.51	0.426127	1.15466
contig_4541	70670	12.8242	5.37728	3.63919	0.272136	0.198209	2.87618	2.63622	0.169611	4.7894	0.851319	0.582817	3.27772	3.12102	0	0
contig_4542	5396	155.285	153.906	115.412	0	0	0	0	0	0	1.37896	51.439	0	0	0	0
contig_4543	9663	8.85252	4.52255	4.14755	2.10123	1.79843	0.926416	0.633786	0	0	1.01398	0.442512	0	0	0.288342	0.205217
contig_4544	19075	2.70737	2.54124	1.09865	0	0	0.0601849	0.0942061	0	0	0	0	0.105945	0.0947251	0	0
contig_4545	4162	13.9182	3.25598	1.26999	2.97258	0.445013	2.67398	1.45185	0	0	1.44541	0.324365	1.25947	0.48841	2.31082	0.561299
contig_4546	9910	2.24088	2.2127	1.11575	0	0	0	0	0	0	0	0	0.0281762	0.0273849	0	0
contig_4547	15258	5.29931	5.29931	5.45184	0	0	0	0	0	0	0	0	0	0	0	0
contig_4548	18981	6.40285	3.66699	2.76255	0	0	0.787637	0.546601	0	0	0.440444	0.246421	1.50778	1.10301	0	0
contig_4549	15512	2.84442	2.84442	1.10623	0	0	0	0	0	0	0	0	0	0	0	0
contig_4550	20997	20.7774	15.7153	27.0048	0	0	0	0	0	0	0	0	5.06212	12.8642	0	0
contig_4551	20351	10.0241	3.09118	1.14999	0	0	0	0	0	0	0	0	6.93287	3.7937	0	0
contig_4553	35965	12.0171	8.54653	27.2654	0	0	0	0	0	0	0	0	3.47053	6.92599	0	0
contig_4554	5531	11.9788	6.20405	6.09393	0	0	0	0	0	0	0	0	5.77476	4.78455	0	0
contig_4555	114377	26.3292	6.29956	8.40755	0.33577	0.618236	12.6911	302.446	0.102498	0.136145	2.61833	16.2282	0.784254	1.59304	3.49771	21.752
contig_4556	18137	118.483	2.90921	0.654134	3.26686	9.25416	86.1782	6104.97	1.12748	1.50919	3.48363	10.5526	0.66915	0.670523	20.8485	358.804
contig_4557	131183	4.41548	4.07147	2.3776	0.344005	0.300804	0	0	0	0	0	0	0	0	0	0
contig_4558	4760	66.2881	4.36399	2.76259	8.61584	6.28441	12.751	9.35753	0	0	18.2059	19.1221	2.56681	0.83486	19.7846	25.6857
contig_4559	5645	4.30701	4.21765	0.945722	0	0	0	0	0	0	0	0	0.089354	0.081394	0	0
contig_4560	3946	3.02661	3.02661	0.440683	0	0	0	0	0	0	0	0	0	0	0	0
contig_4561	92392	8.08272	4.21125	4.42862	0.0184189	0.0180801	0	0	0.100724	0.0905666	0	0	0	0	3.75233	16.8782
contig_4562	59069	11.1089	6.69417	5.93405	0.195692	0.374735	0.36041	2.44134	0.0325022	0.0314695	3.09408	14.0477	0.0761893	0.0819123	0.6559	3.45843
contig_4563	15639	17.8448	3.89999	6.61387	0.0510039	0.0484251	0.19898	0.227801	0	0	12.6711	918.024	0.876558	1.46102	0.147201	0.34801
contig_4564	27244	4.2054	4.17203	1.85757	0	0	0	0	0.00284196	0.00283383	0	0	0.0305234	0.02958	0	0
contig_4565	15819	3.23588	2.11596	0.73914	0	0	0	0	0	0	0	0	1.11992	2.30701	0	0
contig_4566	3627	3.45585	3.34628	1.82253	0	0	0	0	0	0	0	0	0.109577	0.0975892	0	0
contig_4567	14016	2.4488	2.44288	0.359974	0	0	0	0	0	0	0	0	0.00591375	0.00588047	0	0
contig_4568	17614	21.2586	5.08434	3.6675	0.611716	0.592592	6.46994	3.99563	0	0	4.61469	1.61867	0.484883	0.300359	3.99301	3.3558
contig_4569	5117	2.02275	2.02275	0.115665	0	0	0	0	0	0	0	0	0	0	0	0
contig_457	3735	15.4619	5.02762	1.21938	0	0	3.97768	2.13228	0	0	0	0	0.559833	0.24649	5.89679	2.21534
contig_4570	5738	202.592	2.95365	0.949159	6.13028	8.8846	132.857	3366.93	1.93593	1.88085	3.12759	0.471831	2.53096	4.30439	53.056	251.349
contig_4571	17850	9.09943	3.49537	2.33935	0	0	5.20254	10.7158	0	0	0	0	0.401525	0.240259	0	0
contig_4572	6256	14.106	4.3526	1.56292	0.161644	0.135533	5.9435	2.86575	0.133803	0.11592	2.79381	1.82366	0.720603	0.4061	0	0
contig_4573	6992	67.8721	2.79085	1.4433	3.95805	2.38521	46.6055	1081.96	0	0	0.205349	0.163189	0.957176	0.0409937	13.3552	101.712
contig_4574	20283	3.42065	3.42065	4.62695	0	0	0	0	0	0	0	0	0	0	0	0
contig_4575	9553	3.56929	3.56929	1.28252	0	0	0	0	0	0	0	0	0	0	0	0
contig_4576	29221	5.17347	4.85766	7.99552	0	0	0.315813	0.302217	0	0	0	0	0	0	0	0
contig_4577	8597	3.8654	3.2196	3.22462	0	0	0.645791	0.359722	0	0	0	0	0	0	0	0
contig_4578	1767	0.531849	0.531849	0.24914	0	0	0	0	0	0	0	0	0	0	0	0
contig_4579	4722	3.30534	3.07458	2.92435	0	0	0.230752	0.177525	0	0	0	0	0	0	0	0
contig_458	18312	79.7731	31.7192	388.603	0.0718533	0.0666699	0.723268	1.52818	0.115901	0.10247	38.9879	1800.41	3.89715	11.8837	4.25785	13.6874
contig_4580	40275	4.58555	4.52867	3.53968	0	0	0.0568723	0.0536131	0	0	0	0	0	0	0	0
contig_4581	81224	6.636	5.81691	5.13848	0.0030096	0.00555826	0.216457	1.23646	0.129524	0.680886	0.00176382	0.00176023	0.42344	1.61567	0.0448973	0.0902699
contig_4582	16476	21.2482	8.13377	4.32562	0	0	0.0907755	0.0825624	0	0	0	0	13.0236	16.1533	0	0
contig_4583	4953	8.30668	5.18239	3.98804	0	0	0	0	0.625026	1.09988	1.56715	0.902734	0.897564	0.207751	0.0345617	0.0650236
contig_4584	12424	5.22984	4.80121	3.46026	0	0	0	0	0	0	0	0	0	0	0.42863	0.671337
contig_4585	29478	2.40903	2.40299	0.885347	0.00603519	0.0059966	0	0	0	0	0	0	0	0	0	0
contig_4586	39882	52.5227	13.2649	18.5025	1.20633	21.6511	12.4374	301.687	2.21086	85.3732	3.94352	15.8702	7.43187	387.422	12.0279	232.727
contig_4587	73411	4.53573	3.96832	3.72378	0.150912	0.128047	0.227638	0.175809	0	0	0.0613833	0.082893	0.127476	0.169433	0	0
contig_4588	38007	6.70647	5.11417	7.57747	0	0	0.17751	0.146006	0.326703	0.939559	0	0	0	0	1.08809	1.75621
contig_4589	5460	10.587	2.17137	0.85704	0	0	0	0	0	0	0.0804143	0.0739618	4.69435	9.43579	3.64087	5.10751
contig_459	3841	62.3037	18.6724	123.378	0.690599	0.861342	1.21864	6.39668	0.837442	1.37897	0.883229	1.52059	8.99458	132.977	31.0068	1189.91
contig_4591	74783	14.43	3.97331	5.46427	0.842295	9.92494	3.36844	12.7987	0.993743	2.10453	4.14285	14.0466	0.791058	2.55944	0.318291	0.536912
contig_4592	31000	14.4034	3.87647	2.01876	0.054295	0.0513378	1.30924	3.78598	0.131021	0.176557	0.309271	0.563752	1.05955	11.4225	7.6636	72.4263
contig_4593	3543	2.91571	2.91571	0.077211	0	0	0	0	0	0	0	0	0	0	0	0
contig_4595	2463	131.703	8.62992	1.50312	24.9901	9.11016	41.0432	14.4056	0	0	38.907	448.677	2.43191	0.409824	15.7008	4.65611
contig_4596	9612	10.5154	2.55665	0.790122	0	0	6.61467	4.6218	0	0	0	0	1.34411	1.24802	0	0
contig_4597	20159	11.3473	4.7865	2.78569	0.209856	0.165821	1.98211	1.21058	0	0	0.745165	0.964947	0	0	3.62372	2.45288
contig_4598	10532	3.47476	3.47476	1.56766	0	0	0	0	0	0	0	0	0	0	0	0
contig_4599	41852	4.19901	4.19901	3.04066	0	0	0	0	0	0	0	0	0	0	0	0
contig_460	49305	21.8082	8.93702	5.20861	1.09328	30.0134	0.335551	7.04639	0.235276	3.50697	0.117953	0.466919	10.8459	11.6016	0.24317	1.79196
contig_4600	7063	3.51512	2.33126	0.965519	0	0	0	0	0	0	0	0	1.18386	0.267849	0	0
contig_4601	28583	5.80593	5.17765	5.65773	0.261175	0.218754	0.105933	0.0947201	0.113143	0.100343	0.0994267	0.0895371	0.0294025	0.0285365	0.019203	0.0188327
contig_4602	5343	4.07125	4.07125	0.678661	0	0	0	0	0	0	0	0	0	0	0	0
contig_4603	92641	38.4441	7.36639	5.27137	0	0	3.32902	47.1497	0	0	0.146403	0.178711	0	0	27.6023	150.569
contig_4604	50061	3.54719	3.54719	5.73673	0	0	0	0	0	0	0	0	0	0	0	0
contig_4605	31297	9.24789	6.4561	9.73654	0	0	0.475198	3.93039	0	0	0.0193277	0.0189498	0.0456224	0.055866	2.25165	5.52641
contig_4606	13371	2.73368	2.58059	1.04995	0	0	0.15309	0.129667	0	0	0	0	0	0	0	0
contig_4608	436438	4.82419	4.82419	3.52621	0	0	0	0	0	0	0	0	0	0	0	0
contig_4609	2707	3.75987	3.75987	1.05733	0	0	0	0	0	0	0	0	0	0	0	0
contig_461	74708	39.4708	8.18646	22.9396	4.35387	33.6043	8.35236	75.0088	2.34969	50.6102	4.07088	73.7881	9.45361	162.735	2.70392	36.5682
contig_4610	6852	11.8484	4.33229	0.651361	0.11131	0.0989354	4.95688	3.97637	0	0	2.27872	1.23017	0.169203	0.140596	0	0
contig_4611	12017	4.12884	2.30994	0.630547	0	0	1.81891	1.97587	0	0	0	0	0	0	0	0
contig_4612	10582	24.8463	4.80704	4.03287	1.50403	0.575397	7.66028	11.6164	0.0947086	0.08575	7.15347	2.71435	1.18731	1.96644	2.43951	1.20665
contig_4613	9761	2.51004	2.24742	0.478454	0	0	0.262616	0.193671	0	0	0	0	0	0	0	0
contig_4614	5837	188.918	15.1584	2.44179	16.5393	606.463	116.288	1486.24	2.34746	11.4406	14.751	469.912	10.0561	221.544	13.7777	417.454
contig_4615	84173	45.3263	6.36634	5.90258	0.0430239	0.0412329	14.4412	500.212	0	0	0.727598	1.73653	0.00247551	0.00246841	23.7456	183.697
contig_4616	39428	59.8294	7.79755	6.29597	3.69953	33.7796	25.0931	623.6	11.9747	293.009	3.90608	88.1102	4.96942	26.4686	2.38902	26.1045
contig_4617	2872	19.4901	14.824	2.44861	0	0	1.95261	4.56402	0.440118	0.350154	0.566495	0.516895	0.350478	0.227735	1.35636	0.618994
contig_4618	2297	64.8002	8.27201	0.757296	1.04844	1.31169	11.2156	20.1748	40.3377	149.224	0	0	2.41872	4.5837	1.50769	0.488641
contig_4619	21909	9.89034	5.20626	3.42849	0	0	1.75527	4.50527	0	0	0.429707	1.21197	2.27386	2.18349	0.22524	1.01401
contig_462	60525	35.2584	24.1806	22.9315	0.0966791	0.490253	7.9097	753.899	1.48161	26.2976	0.189101	1.03746	1.32404	10.6388	0.0766542	0.142254
contig_4620	156157	10.4522	7.27687	15.6496	0	0	0.0397995	0.108919	0	0	0.00760222	0.00750086	3.1239	6.4768	0.00399341	0.00396224
contig_4621	10368	11.7921	8.01145	16.7777	0	0	0	0	0	0	0	0	3.78068	8.45096	0	0
contig_4622	2982	3.60911	3.60911	1.55648	0	0	0	0	0	0	0	0	0	0	0	0
contig_4623	3563	3.71609	3.52359	0.318106	0	0	0	0	0	0	0	0	0.192499	0.262166	0	0
contig_4624	63098	124.045	109.275	3051.61	1.37504	292.226	2.39801	41.7284	1.04445	79.7581	8.65627	95.8913	0.709141	31.7572	0.587406	65.4581
contig_4625	5966	18.087	15.026	11.4006	1.2371	5.6647	0.671596	0.41767	0.894085	3.08591	0.034216	0.0330534	0.169876	0.141041	0.0541609	0.0512356
contig_4626	7345	24.4314	19.005	20.1879	2.18694	21.4107	0.901598	2.87044	1.92745	17.0824	0	0	0.410424	0.886726	0	0
contig_4627	3558	1.10329	0.934272	0.430683	0	0	0	0	0.0848005	0.0776349	0.0842136	0.0771411	0	0	0	0
contig_4629	26124	6.24024	6.24024	2.12484	0	0	0	0	0	0	0	0	0	0	0	0
contig_463	54197	12.1664	9.42089	20.1832	0.248136	0.954473	1.27254	22.8965	0.126686	0.700205	0.425778	5.54191	0.432309	1.78357	0.240032	2.35296
contig_4630	4394	37.6956	6.37771	1.58977	0.737747	1.52846	15.996	179.865	4.64043	24.439	5.11404	21.5055	1.16942	2.20149	3.66023	9.61081
contig_4631	11447	93.8769	13.6557	9.31748	1.44472	2.12856	46.6553	559.359	8.98867	153.248	20.1406	207.94	1.49907	20.164	1.49279	4.97708
contig_4632	30201	20.5134	20.4325	15.9647	0	0	0	0	0.00642242	0.00638263	0	0	0.0273535	0.0974844	0.0471199	0.100402
contig_4633	2039	3.47697	3.47697	2.98268	0	0	0	0	0	0	0	0	0	0	0	0
contig_4634	116714	11.4767	6.7266	8.16801	0	0	0	0	0	0	0.00381765	0.0038011	4.74626	4.30989	0	0
contig_4635	58479	7.77428	7.77428	24.406	0	0	0	0	0	0	0	0	0	0	0	0
contig_4636	103696	8.56402	8.56402	12.5889	0	0	0	0	0	0	0	0	0	0	0	0
contig_4637	89154	6.23863	3.44986	3.18194	0	0	2.094	4.80806	0	0	0.107366	0.0959496	0.587412	0.626354	0	0
contig_4638	5568	5.8337	3.84847	1.22179	1.94906	0.826681	0	0	0	0	0.0361757	0.0348745	0	0	0	0
contig_4639	9317	2.44038	2.44038	0.714935	0	0	0	0	0	0	0	0	0	0	0	0
contig_4640	44090	8.84588	4.6005	4.54761	0	0	0	0	0	0	0	0	4.24538	11.1395	0	0
contig_4641	42005	9.49576	8.11172	4.04767	0.029196	0.0283458	0	0	0	0	0	0	1.35484	2.33502	0	0
contig_4642	19125	27.7428	25.4515	14.1088	0.668353	3.52676	0.160474	0.290822	0.0483794	0.0460253	0.563794	3.19753	0.321318	1.06259	0.528906	1.54844
contig_4643	36383	12.8381	2.87644	1.72009	0	0	0.997102	4.10142	0	0	1.52706	2.00286	2.58364	4.85493	4.85386	80.0462
contig_4644	24651	4.29897	2.77756	0.216224	0	0	0	0	0	0	0	0	1.52141	0.919201	0	0
contig_4645	20850	5.55169	3.08705	3.13788	0	0	0	0	0	0	0	0	2.46464	4.55918	0	0
contig_4646	59966	4.16708	3.58013	4.1913	0	0	0.245453	0.742629	0	0	0.0210646	0.0206281	0.0418116	0.0400612	0.278621	1.15784
contig_4647	16768	4.53171	4.37796	1.17906	0	0	0	0	0	0	0.00457335	0.00455468	0.149176	0.126946	0	0
contig_4650	2260	1.10474	0.504265	0.250101	0	0	0.600474	0.240018	0	0	0	0	0	0	0	0
contig_4651	3790	23.2843	1.44203	0.27254	1.06538	0.271076	12.4835	4.55815	0.931319	0.0639805	3.68049	1.31397	2.89973	2.04805	0.781868	0.170606
contig_4652	47640	53.7977	18.2814	54.9235	0.725079	0.825485	15.79	53.1217	1.73826	1.66827	6.36176	12.3887	4.49823	10.4549	6.40297	6.94698
contig_4653	2588	12.2498	5.9434	1.07272	0	0	1.07547	2.41447	0.313782	0.21541	3.63577	1.82628	0.855619	1.13059	0.425759	0.28398
contig_4655	1791	42.2578	16.6466	2.28719	0	0	13.1182	2.87868	2.1493	0.2966	4.81292	0.941197	4.61243	0.383843	0.918342	0.0750354
contig_4656	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_4657	3969	45.0254	15.4211	5.06094	0	0	14.1718	18.1022	1.3226	0.712063	4.06337	0.561725	3.07201	4.89446	6.9746	13.5177
contig_4659	11104	53.2121	16.7784	24.3593	0.828282	0.142258	18.6487	76.6736	0.495435	0.277739	4.61585	6.90615	5.16104	4.81808	6.68432	9.04029
contig_466	478923	76.2782	14.9341	25.9501	3.3684	47.8456	26.6611	226.251	0.574847	25.0106	10.2716	35.0619	19.5643	122.315	0.903844	17.8719
contig_4660	4694	33.1937	2.55502	6.30658	0.43618	0.356067	24.8429	604.253	1.41813	4.85386	2.93882	8.86011	1.00264	1.21418	0	0
contig_4662	23815	133.058	8.60363	14.183	1.10446	18.7305	82.6375	4556.52	9.99966	40.9028	17.1793	114.153	10.6738	292.89	2.85924	29.9365
contig_4663	12641	62.0528	5.98839	13.8719	0.737731	1.58032	41.4743	6528.81	3.81971	61.5825	7.09279	202.711	2.5058	26.3487	0.434073	0.935393
contig_4664	974	11.4782	4.28519	0.459267	0	0	2.23301	0.915268	0	0	3.64442	7.81874	0	0	1.31553	0.869941
contig_4665	3792	15.9547	7.41323	1.05218	2.13591	6.40226	4.0151	9.46422	0.891818	1.05667	0.629874	0.47049	0.290225	0.206051	0.578528	0.488893
contig_4666	21124	69.5851	9.73315	32.5969	16.9598	411.041	18.3838	1567.54	8.11972	295.064	5.79141	157.889	6.78578	163.672	3.81148	37.4439
contig_4667	8534	31.82	12.5901	31.2419	0.309637	0.213773	13.3848	4.804	0.634661	0.460963	1.28292	0.384236	2.47388	0.679063	1.14408	1.59178
contig_4669	8677	13.1797	7.82092	6.25685	0	0	0.46816	0.427766	0	0	4.87393	7.90529	0.016653	0.0163768	0	0
contig_4670	16418	135.358	5.05495	3.60694	4.19812	9.40038	92.9864	4818.46	0	0	31.6023	201.773	1.51629	1.97782	0	0
contig_4671	2283	7.82185	7.82185	1.47386	0	0	0	0	0	0	0	0	0	0	0	0
contig_4673	16792	16.0782	15.4685	19.8766	0	0	0	0	0	0	0.00672996	0.0066851	0.603052	1.80187	0	0
contig_4674	2242	16.533	3.88719	0.128826	0.107553	0.0960301	0.457457	0.574468	0	0	10.3131	288.373	1.76769	25.3973	0	0
contig_4676	5513	111.93	19.9221	2.8354	5.32631	15.741	51.6519	403.046	0.97893	6.59681	0.683013	7.0643	14.9446	120.77	18.4235	43.6313
