contigName	contigLen	totalAvgDepth	QC/reads/DRR310871_R1.fastq.gz	QC/reads/DRR310871_R1.fastq.gz-var	QC/reads/DRR310872_R1.fastq.gz	QC/reads/DRR310872_R1.fastq.gz-var	QC/reads/DRR310873_R1.fastq.gz	QC/reads/DRR310873_R1.fastq.gz-var	QC/reads/DRR310874_R1.fastq.gz	QC/reads/DRR310874_R1.fastq.gz-var	QC/reads/DRR310875_R1.fastq.gz	QC/reads/DRR310875_R1.fastq.gz-var	QC/reads/DRR310876_R1.fastq.gz	QC/reads/DRR310876_R1.fastq.gz-var	QC/reads/DRR310877_R1.fastq.gz	QC/reads/DRR310877_R1.fastq.gz-var	QC/reads/DRR310878_R1.fastq.gz	QC/reads/DRR310878_R1.fastq.gz-var	QC/reads/DRR310879_R1.fastq.gz	QC/reads/DRR310879_R1.fastq.gz-var	QC/reads/DRR310880_R1.fastq.gz	QC/reads/DRR310880_R1.fastq.gz-var	QC/reads/DRR310881_R1.fastq.gz	QC/reads/DRR310881_R1.fastq.gz-var	QC/reads/DRR310882_R1.fastq.gz	QC/reads/DRR310882_R1.fastq.gz-var
NODE_732_length_4335_cov_16.745794	4335	28.415110356536502	19	77.0080795288086	0	0	3.5	2.803535223007202	0	0	3.967741935483871	4.582082271575928	0	0	1.9473684210526316	0.6412917971611023	0	0	0	0	0	0	0	0	0	0
NODE_733_length_4334_cov_4.901145	4334	104.86071813080412	5.882352941176471	1.859375	2	0.9370660781860352	12.66	16.56900978088379	0	0	7.232558139534884	15.079426765441895	4.326530612244898	4.472222805023193	0	0	58	229.123291015625	6.918367346938775	6.609375	7.840909090909091	21.40104103088379	0	0	0	0
NODE_734_length_4330_cov_20.769591	4330	45.01641393254296	25	96.72000122070313	0	0	5.481481481481482	8.123601913452148	0	0	3.433333333333333	3.481599807739258	1.8333333333333333	2.0500001907348633	2.5161290322580645	2.032400131225586	0	0	2.3076923076923075	0.5444000363349915	0	0	0	0	4.444444444444445	7.449999809265137
NODE_735_length_4329_cov_17.091015	4329	40.00935271624927	21	27.324100494384766	0	0	5.224137931034483	4.922131538391113	0	0	3.9318181818181817	5.369036674499512	1.5384615384615385	2.248076915740967	1.9285714285714288	2.04062819480896	0	0	1.4545454545454546	2.3773467540740967	0	0	0	0	4.931818181818182	10.606340408325195
NODE_736_length_4326_cov_5.855303	4326	80.52623898401524	8.203703703703704	10.503653526306152	3.55	4.89580774307251	7.135135135135135	18.464439392089844	4.585365853658536	8.17301082611084	12.285714285714286	44.16917037963867	9.0625	24.634368896484375	9.176470588235293	34.64360427856445	1.8181818181818181	0.6374471783638	9.215686274509803	20.395233154296875	6.204545454545454	10.065361022949219	4.242424242424242	5.43483304977417	5.046511627906977	8.012303352355957
NODE_737_length_4325_cov_17.558314	4325	28.637209302325584	20	36.173912048339844	0	0	4.837209302325581	6.253308296203613	0	0	3.8	1.2481095790863037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_738_length_4319_cov_16.159944	4319	39.258566052683705	19	26.817384719848633	0	0	3.2222222222222223	3.375624656677246	0	0	2.8518518518518516	2.3783154487609863	4.9393939393939394	8.595155715942383	2.7941176470588234	2.2891199588775635	0	0	2.3333333333333335	0.7966167330741882	0	0	0	0	4.117647058823529	5.883121967315674
NODE_739_length_4315_cov_4.781690	4315	85.04152171754401	6.755102040816326	7.056710720062256	0	0	28	54.03590393066406	0	0	4.75	3.4522688388824463	16	100.17013549804688	8.957446808510639	14.230627059936523	8.55813953488372	30.714550018310547	10.520833333333334	44.96596908569336	1.5	6.627599239349365	0	0	0	0
NODE_740_length_4313_cov_13.826209	4313	22.70967741935484	18	27.957517623901367	0	0	4.709677419354839	6.3715128898620605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_741_length_4312_cov_6.920132	4312	20.576438390348162	8.448979591836734	18.151195526123047	0	0	2.3333333333333335	0.2643730342388153	0	0	1.6111111111111112	0.3624691367149353	0	0	0	0	0	0	0	0	3.090909090909091	0.4554096758365631	2.25	0.49580246210098267	2.8421052631578947	1.1998966932296753
NODE_742_length_4311_cov_4.902961	4311	101.6345202774159	7.826923076923077	11.328608512878418	4.228571428571429	6.8904619216918945	14.425	56.29986572265625	8.1	42.28925323486328	1.3333333333333333	3.9000415802001953	9.512195121951219	37.82923126220703	10	37.47770690917969	20	177.27032470703125	13.604651162790697	60.06247329711914	2.85	3.1020407676696777	1.9333333333333333	0.5231152176856995	7.82051282051282	24.540603637695313
NODE_743_length_4305_cov_17.634353	4305	36.57646958304853	19	51.64540481567383	0	0	3.2954545454545454	3.0416667461395264	0	0	3.2916666666666665	2.551649332046509	2.9523809523809526	1.8177083730697632	2.263157894736842	0.905815839767456	0	0	2.25	1.234375	0	0	0	0	3.5238095238095237	2.331597328186035
NODE_744_length_4303_cov_3.247646	4303	90.4971010212385	6.0181818181818185	8.07407283782959	1.9333333333333333	0.26611801981925964	9.215686274509803	22.919885635375977	7.121212121212121	35.49104690551758	14.11320754716981	48.96744918823242	16	50.14311218261719	13.673076923076923	51.02743911743164	1.25	0.9803921580314636	8.07843137254902	20.008543014526367	4.51063829787234	7.865911483764648	2.25	1.2499998807907104	6.333333333333333	14.53957462310791
NODE_745_length_4301_cov_19.713142	4301	42.85462220241632	20	45.41234588623047	0	0	3.6875	3.5928268432617188	0	0	4.7407407407407405	6.246673583984375	3.0303030303030303	2.519230842590332	3.8666666666666667	4.26442289352417	0	0	3	2.4467458724975586	0	0	0	0	4.529411764705882	6.24852180480957
NODE_746_length_4297_cov_5.535596	4297	103.12026871391805	6.7407407407407405	5.386387348175049	1.0714285714285714	0.1691657453775406	15	37.84391403198242	0	0	8.902439024390244	24.12995147705078	5.30188679245283	6.650519371032715	0	0	52	101.85774993896484	5.60377358490566	4.824298858642578	8.5	28.73125457763672	0	0	0	0
NODE_747_length_4297_cov_4.219000	4297	124.04881465088116	7.760869565217392	8.306111335754395	6.064516129032258	16.24445343017578	16.755555555555556	88.8025894165039	3.0476190476190474	2.2552731037139893	11.945945945945946	45.58247375488281	8.804347826086957	21.551021575927734	9.363636363636363	19.032989501953125	38	402.0584716796875	9.022222222222222	21.34018325805664	6.4772727272727275	19.32720375061035	2.88	2.352041006088257	3.926829268292683	3.739318609237671
NODE_748_length_4296_cov_6.595850	4296	59.206838101760404	8.26984126984127	7.311690807342529	4.590909090909091	7.5535783767700195	5.186046511627907	7.993678092956543	0	0	4.05	4.842859745025635	5.3061224489795915	10.786555290222168	6.092592592592593	12.407360076904297	6.361702127659575	15.503015518188477	8.107142857142858	22.142480850219727	8.421052631578947	23.451303482055664	0	0	2.8214285714285716	1.7242172956466675
NODE_749_length_4296_cov_5.232492	4296	73.75047619047619	6.604166666666667	6.095066070556641	0	0	21	51.16703796386719	0	0	5.56	5.850611209869385	3.7916666666666665	3.095518112182617	0	0	20	118.93952941894531	5.9375	6.479854583740234	10.857142857142858	26.584882736206055	0	0	0	0
NODE_750_length_4294_cov_15.909177	4294	40.806139093639096	18	36.24075698852539	0	0	4.604166666666667	6.012942790985107	0	0	4.555555555555555	5.9330596923828125	3.477272727272727	3.7496302127838135	3.525	3.3801774978637695	0	0	2.8333333333333335	1.8446749448776245	0	0	0	0	3.810810810810811	4.53994083404541
NODE_751_length_4291_cov_5.297686	4291	58.24146167557932	7	5.9843974113464355	2.95	1.7824002504348755	0	0	2.1333333333333333	0.7663999795913696	21	83.56999969482422	4.690476190476191	10.929998397827148	3.86	2.992398977279663	0	0	9.07843137254902	11.079998016357422	1.25	3.7599992752075195	2.642857142857143	1.0496000051498413	3.6363636363636362	3.3603997230529785
NODE_752_length_4288_cov_4.287267	4288	101.83697353365675	6.796296296296297	6.293732166290283	3.1578947368421053	1.7447134256362915	21	83.47406005859375	0	0	5.485714285714286	9.790081024169922	24	155.26185607910156	10.134615384615385	17.67474365234375	10.79245283018868	31.735485076904297	16.52	75.42638397216797	3.95	4.5420989990234375	0	0	0	0
NODE_753_length_4283_cov_3.003548	4283	110.35216605310588	5.204081632653061	3.0574917793273926	7	8.58759593963623	10.208333333333334	41.15357971191406	10.894736842105264	23.204029083251953	4.888888888888889	4.665460109710693	5.948717948717949	22.18181800842285	9.933333333333334	24.089637756347656	28	118.00997161865234	9.466666666666667	40.973289489746094	9.955555555555556	38.17926025390625	0	0	8.851851851851851	21.86871910095215
NODE_754_length_4282_cov_17.097469	4282	29.435464535464533	21	30.831363677978516	0	0	3.6666666666666665	4.018860340118408	0	0	0.4	2.751478910446167	0.7692307692307693	1.8975589275360107	1.9090909090909092	2.1671595573425293	0	0	0.8571428571428571	0.5336538553237915	0	0	0	0	0.8333333333333334	1.7248518466949463
NODE_755_length_4279_cov_13.334044	4279	35.04488143849846	17	39.00443649291992	0	0	3.25531914893617	2.8235952854156494	0	0	3.9166666666666665	1.4034764766693115	3.259259259259259	2.6878697872161865	1.75	1.3224854469299316	0	0	2.3181818181818183	1.034023642539978	0	0	0	0	3.5454545454545454	2.871302366256714
NODE_756_length_4277_cov_6.063951	4277	13.596503496503498	7.127272727272727	6.072115421295166	0	0	0	0	0	0	3.519230769230769	2.4866864681243896	0	0	0	0	0	0	2.95	1.7544379234313965	0	0	0	0	0	0
NODE_757_length_4276_cov_4.839375	4276	92.73867102396514	6.0181818181818185	3.696746349334717	0	0	15	34.19230651855469	0	0	5.527777777777778	9.066201210021973	4.481481481481482	2.3620572090148926	0	0	49	94.91718292236328	6.181818181818182	4.566196441650391	6.529411764705882	17.980398178100586	0	0	0	0
NODE_758_length_4269_cov_4.317038	4269	5.444444444444445	5.444444444444445	2.9024930000305176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_759_length_4263_cov_6.054658	4263	19.598875038005474	9.347826086956522	16.9461727142334	2.769230769230769	0.983234167098999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1818181818181817	0.6420454382896423	0	0	4.3	0.9017283320426941
NODE_760_length_4259_cov_5.191484	4259	98.78483151786622	7.1525423728813555	6.668366432189941	0	0	22	86.75382232666016	0	0	6.7894736842105265	17.553251266479492	21	78.64668273925781	10.49090909090909	21.025510787963867	13.036363636363637	34.384891510009766	13.847457627118644	46.177284240722656	4.468085106382978	8.1875	0	0	0	0
NODE_761_length_4253_cov_4.829681	4253	23.94198235974552	6.543859649122807	3.442042350769043	0	0	2.4285714285714284	0.7146775722503662	0	0	2.625	1.7928667068481445	1.5384615384615385	0.19924552738666534	1.8125	0.5243484377861023	0	0	0	0	1.0769230769230769	0.15089161694049835	7.916666666666667	20.62723159790039	0	0
NODE_762_length_4252_cov_4.587324	4252	88.59035224035225	6.418181818181818	5.770339488983154	3.6666666666666665	0.5898668766021729	17	41.25443649291992	0	0	4.722222222222222	8.05621337890625	17	54.72595977783203	10.557692307692308	13.863908767700195	10.407407407407407	19.00653839111328	18	43.589866638183594	0.8181818181818181	8.782175064086914	0	0	0	0
NODE_763_length_4246_cov_5.122644	4246	6.823529411764706	6.823529411764706	4.489149570465088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_764_length_4241_cov_16.851171	4241	29.76962323390895	17	38.432098388671875	0	0	4.673469387755102	5.598419189453125	0	0	3.8461538461538463	3.524348735809326	2.75	0.615912139415741	0	0	0	0	1.5	0.6820988059043884	0	0	0	0	0	0
NODE_765_length_4237_cov_18.895505	4237	38.48772095575165	21	69.195068359375	0	0	4.934782608695652	5.518025875091553	0	0	3.176470588235294	1.4666666984558105	2.735294117647059	2.1511104106903076	1.0909090909090908	1.9091354608535767	0	0	2.142857142857143	0.5955555438995361	0	0	0	0	3.4074074074074074	3.226666212081909
NODE_766_length_4234_cov_19.118689	4234	36.35838303853009	19	47.83560562133789	0	0	5.431372549019608	4.800000190734863	0	0	4.3076923076923075	2.0176002979278564	2.25	0.8496000170707703	2.1875	0.7283998727798462	0	0	0	0	0	0	0	0	3.1818181818181817	0.9104000329971313
NODE_767_length_4233_cov_17.864768	4233	38.8565782044043	18	56.394554138183594	0	0	4.454545454545454	5.406462669372559	0	0	2.4347826086956523	1.451813817024231	4.714285714285714	4.9659857749938965	2.4782608695652173	1.7806122303009033	0	0	2.8181818181818183	0.9075964093208313	0	0	0	0	3.9565217391304346	4.863945960998535
NODE_768_length_4233_cov_6.393729	4233	93.62695199537305	7.5476190476190474	13.4375	0	0	26	99.22439575195313	0	0	4.0476190476190474	4.247500419616699	17	104.6343765258789	13.236842105263158	25.309375762939453	11.538461538461538	34.44437789916992	11.58974358974359	25.949377059936523	2.6666666666666665	2.1943745613098145	0	0	0	0
NODE_769_length_4232_cov_4.273402	4232	90.29460120605302	5.411764705882353	3.5268642902374268	0	0	14.340909090909092	31.165359497070313	0	0	5	7.963350296020508	4.659574468085107	4.050811767578125	0	0	53	452.77972412109375	6.882352941176471	3.4335684776306152	1	2.9375	0	0	0	0
NODE_770_length_4231_cov_5.542146	4231	78.56660950941641	8.117647058823529	17.216398239135742	1.5	1.8736003637313843	6.925	17.064401626586914	4.166666666666667	4.928401470184326	10.55	30.31999969482422	11.181818181818182	35.544403076171875	9.847826086956522	27.01160430908203	1.9375	0.47039997577667236	9.958333333333334	27.69000244140625	6.431818181818182	20.515600204467773	2.75	1.8899999856948853	5.2	9.1683988571167
NODE_771_length_4230_cov_4.617485	4230	88.25172377319122	7.285714285714286	7.78361177444458	4.222222222222222	5.524101734161377	15.708333333333334	71.47309112548828	2.15	0.7152556777000427	7.551020408163265	23.650754928588867	8.916666666666666	15.530104637145996	7.659574468085107	11.730193138122559	17	235.0208282470703	8.625	15.281120300292969	4.8604651162790695	7.1154375076293945	1	2.26708984375	3.272727272727273	3.044816255569458
NODE_772_length_4229_cov_22.940345	4229	47.70276292335116	28	36.46712112426758	0	0	3.176470588235294	1.962018370628357	0	0	5.4772727272727275	5.768707275390625	3.5555555555555554	2.807255983352661	2	0.9280045628547668	0	0	1.8823529411764706	0.43537402153015137	0	0	0	0	3.611111111111111	2.6899092197418213
NODE_773_length_4221_cov_6.724916	4221	104.31235493230174	8.854545454545455	8.017752647399902	2.1875	0.6303999423980713	21	52.59763717651367	0	0	4.75	10.001110076904297	21	55.474483489990234	10.218181818181819	10.207101821899414	12.6	24.89459991455078	19	22.86501121520996	4.702127659574468	7.397559642791748	0	0	0	0
NODE_774_length_4220_cov_5.728691	4220	10.495726495726496	6.711111111111111	6.881557941436768	0	0	0	0	0	0	0	0	1.4	0.31260138750076294	1	0.17847484350204468	0	0	1.3846153846153846	0.9767441749572754	0	0	0	0	0	0
NODE_775_length_4219_cov_5.059318	4219	118.50257127568449	8.767857142857142	12.089506149291992	5.125	12.17608642578125	19	85.76789093017578	1.5555555555555556	3.266118049621582	11.436363636363636	36.861785888671875	7.377358490566038	12.469138145446777	8	11.735251426696777	34	315.9876708984375	10.803571428571429	18.96879768371582	7.547169811320755	18.768518447875977	1.153846153846154	4.361111164093018	3.7358490566037736	4.195130348205566
NODE_776_length_4205_cov_18.862892	4205	42.95735569816917	24	75.66778564453125	0	0	3.9545454545454546	4.8223066329956055	0	0	3.6451612903225805	4.369091987609863	3.3703703703703702	2.8511338233947754	2.4814814814814814	1.5751420259475708	0	0	1.7391304347826086	0.7849717140197754	0	0	0	0	3.7666666666666666	5.069942951202393
NODE_777_length_4198_cov_5.524016	4198	13.664772727272727	7.6875	6.527839660644531	1.3636363636363635	0.1973743587732315	0	0	0	0	4.613636363636363	4.455411911010742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_778_length_4197_cov_4.584500	4197	119.1639758030872	8.425531914893616	9.57728385925293	6.611111111111111	19.343212127685547	18	113.52099609375	3	2.3032100200653076	11.2	35.805419921875	9.02127659574468	18.398025512695313	9.02127659574468	17.461727142333984	32	289.04888916015625	10.085106382978724	22.02666664123535	7.7555555555555555	13.983208656311035	2.7941176470588234	2.214320659637451	1.25	2.1777777671813965
NODE_779_length_4192_cov_18.632584	4192	43.13758195995038	21	70.74536895751953	0	0	3.611111111111111	3.4297525882720947	0	0	5.625	8.571798324584961	3.3703703703703702	2.918905019760132	2.909090909090909	1.9462810754776	0	0	2.8947368421052633	1.646178126335144	0	0	0	0	3.727272727272727	3.458677053451538
NODE_780_length_4191_cov_16.833172	4191	32.765440115440114	20	57.29081726074219	0	0	1.0909090909090908	3.022210121154785	0	0	3.4642857142857144	3.5847108364105225	3.1142857142857143	2.588843584060669	1.8181818181818181	1.7081611156463623	0	0	1.7777777777777777	1.4359506368637085	0	0	0	0	1.5	2.3403921127319336
NODE_781_length_4190_cov_6.200242	4190	74.46671318099888	7.2407407407407405	6.918401718139648	1.8461538461538463	0.19075386226177216	23	95.5855941772461	0	0	4.65	5.222400665283203	6.711111111111111	38.584693908691406	9.040816326530612	13.26950740814209	8.642857142857142	47.65847396850586	8.918367346938776	39.47999954223633	4.416666666666667	2.0495998859405518	0	0	0	0
NODE_782_length_4190_cov_4.382830	4190	64.8998572139748	7.403846153846154	8.204080581665039	0	0	2.7857142857142856	0.9429404735565186	4.0606060606060606	6.177427291870117	13.054054054054054	42.408164978027344	6.377777777777778	15.281965255737305	6.695652173913044	14.74302864074707	1.3333333333333333	0.23573508858680725	8.959183673469388	16.098291397094727	6.191489361702128	12.506454467773438	3.064516129032258	2.8496463298797607	4.973684210526316	8.597249984741211
NODE_783_length_4184_cov_93.923953	4184	99	99	1181.4383544921875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_784_length_4184_cov_5.038508	4184	6.978260869565218	6.978260869565218	6.679751396179199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_785_length_4177_cov_5.704027	4177	71.52567536770951	7.583333333333333	6.782221794128418	2.8529411764705883	3.0498769283294678	7.2	19.799510955810547	3.395348837209302	3.2839505672454834	10.19047619047619	34.04246520996094	9.083333333333334	19.626663208007813	7.822222222222222	14.412837982177734	0.9230769230769231	1.2809876203536987	9.659574468085106	17.372838973999023	4.978260869565218	8.531359672546387	3.1785714285714284	3.137777328491211	4.658536585365853	8.688394546508789
NODE_786_length_4173_cov_7.553667	4173	92.56165364400236	8.716981132075471	9.910398483276367	4.052631578947368	5.849999904632568	8.478260869565217	18.16160774230957	4.875	5.753598690032959	13.32	25.958398818969727	11.924528301886792	28.777599334716797	11.89795918367347	35.944393157958984	1.5	1.6463998556137085	11.288461538461538	19.246402740478516	8.326530612244898	10.74439811706543	2.813953488372093	2.3763997554779053	5.36734693877551	7.328399658203125
NODE_787_length_4171_cov_4.721574	4171	50.41010746875256	6.388888888888889	4.508265972137451	1.1538461538461537	0.15763168036937714	18	72.78278350830078	0	0	4.1891891891891895	5.700886249542236	1.6363636363636365	1.3663973808288574	2.7777777777777777	2.522106647491455	1.6923076923076923	1.9800078868865967	1.8571428571428572	1.2187621593475342	4.065217391304348	4.223760604858398	7.4186046511627906	17.261823654174805	1.2307692307692308	0.7643214464187622
NODE_788_length_4168_cov_5.345733	4168	63.84402944570866	8.085106382978724	8.931299209594727	4.066666666666666	5.134296894073486	4.526315789473684	3.5717973709106445	3.1739130434782608	2.6942152976989746	11.84375	45.12809753417969	5.318181818181818	11.754461288452148	4.190476190476191	8.602487564086914	0.8	0.6797518730163574	8.978260869565217	20.225204467773438	5.352941176470588	8.232954978942871	3.6296296296296298	3.3899786472320557	3.878787878787879	4.607438564300537
NODE_789_length_4166_cov_5.217222	4166	76.78568239628012	7.416666666666667	9.363499641418457	1.6363636363636365	2.2092952728271484	6.9772727272727275	13.39858341217041	4.022222222222222	5.23792028427124	9.673469387755102	35.21022415161133	10.5	30.58356475830078	8.701754385964913	24.439512252807617	2.6923076923076925	1.5814098119735718	10.155172413793103	22.812564849853516	4.867924528301887	7.889812469482422	4.275862068965517	4.947984218597412	5.866666666666666	11.574016571044922
NODE_790_length_4164_cov_5.767340	4164	110.65275535989083	7.7272727272727275	5.468137264251709	2.0588235294117645	0.6201494336128235	24	102.72554779052734	0	0	4.978260869565218	8.316125869750977	24	123.33497619628906	11.20754716981132	22.131725311279297	13	32.4471321105957	19	64.43004608154297	4.680851063829787	7.6354570388793945	0	0	0	0
NODE_791_length_4163_cov_22.921860	4163	193.1650521930477	24	83.7551040649414	0	0	102	4487.2646484375	0	0	49	414.0450439453125	0	0	3.617021276595745	4.459807395935059	0	0	0	0	4.2727272727272725	5.94002628326416	3.5384615384615383	4.7641777992248535	6.7368421052631575	25.697481155395508
NODE_792_length_4163_cov_19.037001	4163	39.87728937728937	20	41.51937484741211	0	0	4.153846153846154	3.87749981880188	0	0	3.1153846153846154	2.9000000953674316	3.9523809523809526	3.747499942779541	2.619047619047619	1.7000000476837158	0	0	1.8461538461538463	0.4193750023841858	0	0	0	0	4.190476190476191	3.844374418258667
NODE_793_length_4163_cov_4.929649	4163	51.45185641306331	5.796296296296297	3.438979148864746	0	0	1.3571428571428572	0.1667899489402771	5.379310344827586	8.725961685180664	5.357142857142857	3.1934170722961426	3.2413793103448274	3.1982247829437256	0.8571428571428571	0.7840237021446228	17	40.13905715942383	6.407407407407407	10.595784187316895	4.931034482758621	7.6168646812438965	1.125	0.1875	0	0
NODE_794_length_4157_cov_6.365919	4157	81.35635381254193	8.735849056603774	12.152400970458984	3.488372093023256	4.688400745391846	8.181818181818182	21.553600311279297	4.133333333333334	4.462399482727051	11.875	29.267597198486328	10.192307692307692	22.923599243164063	9.851063829787234	27.13159942626953	1	0.5455997586250305	9.901960784313726	19.15839385986328	4.803921568627451	4.6399993896484375	3.272727272727273	3.4400010108947754	5.92	10.611598014831543
NODE_795_length_4152_cov_18.391750	4152	32.51797785547785	17	71.66912841796875	0	0	4.266666666666667	4.214320182800293	0	0	0	0	3	1.9377778768539429	2.4615384615384617	0.7288888096809387	0	0	1.7272727272727273	0.7111108899116516	0	0	0	0	4.0625	3.020246744155884
NODE_796_length_4151_cov_5.140625	4151	22.096900175847544	6.824561403508772	5.725993633270264	0	0	0	0	0	0	5.3076923076923075	7.212621212005615	2.909090909090909	1.8906036615371704	2.5	0.915294885635376	0	0	0	0	0	0	0	0	4.555555555555555	3.7191355228424072
NODE_797_length_4146_cov_3.108286	4146	4.46	4.46	1.899501919746399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_798_length_4141_cov_7.930739	4141	21.005219004597883	8.020408163265307	16.472623825073242	0	0	0	0	0	0	4.457142857142857	5.82844877243042	2.869565217391304	1.6696598529815674	2.1363636363636362	1.181947112083435	0	0	0	0	0	0	0	0	3.5217391304347827	3.0893192291259766
NODE_799_length_4139_cov_7.242654	4139	74.68770483902064	10.541666666666666	12.442708015441895	4.052631578947368	4.159721374511719	0	0	0	0	0	0	0	0	0	0	0	0	1.3076923076923077	0.1649305671453476	57	376.826416015625	0	0	1.7857142857142858	0.3815104067325592
NODE_800_length_4138_cov_7.113152	4138	82.01609926153301	9.056603773584905	14.000768661499023	3.25	3.4840447902679443	6.775	17.057283401489258	4.473684210526316	5.954632759094238	12.326530612244898	39.013458251953125	8.403846153846153	28.15993881225586	10.81132075471698	37.084964752197266	0.75	0.482891321182251	10.185185185185185	21.22260284423828	5.8125	9.081892013549805	3.742857142857143	4.341407775878906	6.428571428571429	11.718570709228516
NODE_801_length_4137_cov_6.197452	4137	111.73464912280703	7.592592592592593	3.8692805767059326	1.5263157894736843	0.2576000392436981	13.592592592592593	13.50480842590332	0	0	8.416666666666666	20.51980209350586	5.481481481481482	2.708958387374878	0	0	58	68.838134765625	7.333333333333333	5.08419942855835	9.791666666666666	28.19453239440918	0	0	0	0
NODE_802_length_4137_cov_5.563449	4137	101.671358204527	7.396551724137931	9.443557739257813	1.8	0.346938818693161	23	36.943565368652344	0	0	4.451612903225806	7.581313133239746	19	36.872127532958984	12.169491525423728	10.731823921203613	11.169491525423728	30.249916076660156	18	26.889984130859375	4.684210526315789	9.175702095031738	0	0	0	0
NODE_803_length_4134_cov_7.246874	4134	23.685754643029238	8.913793103448276	12.378185272216797	0	0	0	0	0	0	4.72093023255814	5.965621471405029	3.2439024390243905	3.287933349609375	0.5333333333333333	1.9623138904571533	0	0	2.652173913043478	1.43471097946167	0	0	0	0	3.6216216216216215	4.0244622230529785
NODE_804_length_4127_cov_4.856827	4127	7	7	5.456034183502197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_805_length_4123_cov_4.569567	4123	89.30758428032459	7.071428571428571	7.658536434173584	3.176470588235294	1.3399999141693115	18	75.19451141357422	0	0	6.37037037037037	18.91731071472168	21	69.13385009765625	8.78048780487805	20.82331657409668	10.170731707317072	20.684112548828125	13.404761904761905	32.189998626708984	1.3333333333333333	4.409998893737793	0	0	0	0
NODE_806_length_4122_cov_5.466683	4122	110.4211091234347	8.075471698113208	10.639998435974121	1.0769230769230769	0.15999998152256012	22	49.23359680175781	0	0	8.744186046511627	34.849998474121094	20	70.36360168457031	12.924528301886792	19.273597717285156	15	33.76641082763672	17	41.432395935058594	5.6	8.999999046325684	0	0	0	0
NODE_807_length_4112_cov_14.316490	4112	37.17099776533738	17	26.67559814453125	0	0	4.981132075471698	4.403600692749023	0	0	4.444444444444445	3.9344000816345215	4.142857142857143	2.2415997982025146	2.8333333333333335	1.3504000902175903	0	0	0	0	0	0	0	0	3.769230769230769	1.915600299835205
NODE_808_length_4111_cov_14.629931	4111	35.72690265730621	18	32.910762786865234	0	0	4.023255813953488	2.3883185386657715	0	0	2.4705882352941178	1.0643589496612549	4.928571428571429	7.362897872924805	2.4583333333333335	1.2785289287567139	0	0	0	0	0	0	0	0	3.8461538461538463	4.411034107208252
NODE_809_length_4109_cov_4.775777	4109	104.02561327561328	6.907407407407407	5.464818477630615	1.2857142857142858	0.1691657453775406	21	38.38523483276367	0	0	5.242424242424242	12.0192232131958	23	58.1691780090332	12.296296296296296	17.571699142456055	12.574074074074074	22.17300796508789	19	22.268360137939453	1.6363636363636362	3.876201629638672	0	0	1.0833333333333333	0.14532873034477234
NODE_810_length_4107_cov_5.331194	4107	79.46434002707129	7.5625	4.753582954406738	2.5833333333333335	0.3288889229297638	12.318181818181818	53.01432418823242	0	0	1.7142857142857142	3.5920989513397217	20	52.648887634277344	9.916666666666666	16.195554733276367	9.425531914893616	20.51654815673828	12.652173913043478	22.38321304321289	3.2916666666666665	3.2128398418426514	0	0	0	0
NODE_811_length_4103_cov_13.566700	4103	18.756756756756758	15	17.731109619140625	0	0	3.7567567567567566	3.1600236892700195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_812_length_4094_cov_18.652884	4094	40.20444444444445	19	32.8486442565918	0	0	5.256410256410256	8.138888359069824	0	0	3.4444444444444446	3.6422901153564453	3.966666666666667	4.680271148681641	2.96	2.9365077018737793	0	0	2	0.7210885882377625	0	0	0	0	3.576923076923077	3.9841272830963135
NODE_813_length_4087_cov_4.521329	4087	71.90366525349394	8	10.557851791381836	3.566666666666667	3.6585745811462402	5.205882352941177	9.799068450927734	3.7777777777777777	4.1487603187561035	11.78125	46.4643669128418	8.175	21.537187576293945	6.454545454545454	15.369318008422852	2.4210526315789473	1.1627064943313599	10.133333333333333	21.997940063476563	4.634146341463414	6.853303909301758	3.1363636363636362	2.1792354583740234	4.617647058823529	6.389979839324951
NODE_814_length_4087_cov_4.069940	4087	95.24379868076262	5.470588235294118	2.530815362930298	0	0	15	46.91493606567383	0	0	9.03225806451613	26.45659637451172	4.36	5.65234375	0	0	49	278.6974182128906	6.666666666666667	3.9683167934417725	5.714285714285714	20.19647216796875	0	0	0	0
